X,Y,Z,ID,TOF,TIME
0.0618,0.0442,0.1879,0,938,46996
0.0764,0.0612,0.1705,1,988,47143
0.0784,0.0761,0.1861,2,898,47291
0.0968,0.0529,0.2118,0,930,47472
0.1087,0.0667,0.1955,1,989,47621
0.1067,0.0415,0.1724,2,908,47769
0.1158,0.0296,0.1876,0,928,47948
0.1204,0.0341,0.1806,1,988,48098
0.1248,0.0602,0.2038,2,897,48246
0.1179,0.0732,0.1913,0,935,48424
0.0975,0.0505,0.2155,1,981,48572
0.1007,0.0560,0.2207,2,895,48722
0.1015,0.0572,0.2204,0,929,48901
0.0972,0.0498,0.2264,1,979,49049
0.0950,0.0243,0.2042,2,905,49199
0.1014,0.0159,0.2113,0,923,49377
0.1109,0.0236,0.2021,1,981,49524
0.1153,0.0422,0.2200,2,898,49673
-2.5203,3.6697,-3.5130,0,2628,49837
-2.0352,0.3957,-0.1396,1,979,50002
-1.5460,0.7996,0.3575,2,900,50151
-0.6413,0.0015,0.9115,0,936,50329
-0.3212,0.5863,0.5034,1,980,50479
-0.4602,0.2128,0.1288,2,908,50627
-0.2260,-0.0387,0.3769,0,932,50805
-0.0642,0.1709,0.1692,1,987,50954
-0.0672,0.1530,0.1517,2,893,51102
-0.0010,0.0667,0.2394,0,941,51282
0.0321,0.1072,0.1992,1,984,51430
0.0311,0.0809,0.1731,2,901,51579
0.0283,0.0856,0.1680,0,953,51759
0.0358,0.0958,0.1561,1,990,51907
0.0360,0.0864,0.1452,2,905,52056
0.0556,0.0601,0.1747,0,944,52235
0.0592,0.0640,0.1679,1,986,52383
0.0648,0.0974,0.1969,2,892,52532
0.0591,0.1086,0.1876,0,950,52711
0.0401,0.0868,0.2096,1,979,52860
0.0360,0.0553,0.1793,2,905,53008
0.0298,0.0662,0.1681,0,950,53187
0.0250,0.0619,0.1706,1,980,53335
0.0277,0.0722,0.1800,2,902,53482
0.0234,0.0802,0.1735,0,952,53663
0.0236,0.0815,0.1709,1,983,53812
0.0215,0.0558,0.1499,2,911,53959
0.0569,0.0103,0.1969,0,931,54139
0.0703,0.0263,0.1794,1,979,54288
0.0756,0.0602,0.2100,2,897,54437
0.0762,0.0604,0.2105,0,935,54616
0.0773,0.0606,0.2088,1,981,54765
0.0761,0.0373,0.1895,2,906,54915
0.0558,0.0652,0.1594,0,948,55092
0.0348,0.0438,0.1824,1,976,55241
0.0370,0.0567,0.1924,2,902,55390
0.0505,0.0411,0.2073,0,935,55569
0.0584,0.0512,0.1983,1,978,55717
0.0586,0.0505,0.1986,2,902,55865
0.0507,0.0612,0.1866,0,943,56045
0.0468,0.0566,0.1895,1,979,56193
0.0494,0.0567,0.1893,2,902,56341
0.0538,0.0528,0.1954,0,939,56521
0.0606,0.0613,0.1844,1,983,56670
0.0639,0.0775,0.1992,2,895,56817
0.0604,0.0806,0.1963,0,943,56997
0.0555,0.0761,0.2000,1,982,57146
0.0556,0.0598,0.1862,2,902,57295
0.0602,0.0528,0.1921,0,939,57474
0.0620,0.0519,0.1907,1,980,57623
0.0666,0.0689,0.2061,2,896,57772
0.0667,0.0721,0.2050,0,939,57950
0.0799,0.0890,0.1866,1,990,58098
0.0806,0.0747,0.1731,2,901,58246
0.0830,0.0741,0.1737,0,943,58426
0.0744,0.0620,0.1836,1,985,58574
0.0735,0.0548,0.1785,2,904,58722
0.0685,0.0633,0.1683,0,944,58902
0.0624,0.0566,0.1756,1,984,59051
0.0648,0.0629,0.1831,2,902,59199
0.0683,0.0581,0.1867,0,940,59379
0.0674,0.0579,0.1878,1,983,59528
0.0691,0.0669,0.1954,2,898,59676
0.0730,0.0614,0.1997,0,937,59855
0.0759,0.0667,0.1958,1,984,60004
0.0761,0.0466,0.1770,2,906,60153
0.0763,0.0496,0.1761,0,939,60332
0.0795,0.0538,0.1747,1,986,60479
0.0806,0.0654,0.1854,2,901,60628
0.0843,0.0635,0.1879,0,938,60808
0.0703,0.0498,0.2029,1,979,60955
0.0739,0.0729,0.2214,2,892,61105
0.0604,0.0903,0.2028,0,943,61284
0.0501,0.0801,0.2130,1,979,61432
0.0506,0.0669,0.2016,2,898,61580
0.0459,0.0730,0.1942,0,944,61760
0.0452,0.0720,0.1941,1,980,61910
0.0460,0.0604,0.1839,2,903,62057
0.0538,0.0496,0.1954,0,939,62236
0.0622,0.0593,0.1865,1,982,62385
0.0648,0.0598,0.1862,2,902,62533
0.0619,0.0623,0.1824,0,942,62712
0.0606,0.0613,0.1844,1,983,62861
0.0639,0.0775,0.1992,2,895,63008
0.0730,0.0636,0.2137,0,935,63188
0.0721,0.0653,0.2143,1,980,63337
0.0713,0.0500,0.2009,2,901,63488
0.0541,0.0761,0.1746,0,947,63666
0.0489,0.0734,0.1789,1,984,63813
0.0497,0.0716,0.1792,2,901,63963
0.0555,0.0623,0.1888,0,942,64142
0.0555,0.0626,0.1865,1,982,64290
0.0580,0.0801,0.2046,2,894,64439
0.0524,0.0902,0.1963,0,946,64618
0.0559,0.0944,0.1916,1,986,64766
0.0540,0.0596,0.1623,2,907,64915
0.0604,0.0515,0.1705,0,943,65094
0.0571,0.0472,0.1752,1,981,65242
0.0605,0.0750,0.2000,2,896,65390
0.0729,0.0561,0.2181,0,933,65570
0.0737,0.0599,0.2164,1,979,65719
0.0756,0.0571,0.2131,2,897,65867
0.0635,0.0731,0.1975,0,941,66046
0.0604,0.0707,0.2021,1,981,66194
0.0577,0.0491,0.1824,2,905,66343
0.0539,0.0547,0.1769,0,943,66523
0.0555,0.0559,0.1764,1,982,66672
0.0611,0.0831,0.2015,2,894,66821
0.0683,0.0732,0.2104,0,938,66999
0.0744,0.0822,0.2039,1,985,67148
-0.0221,-0.7845,-0.5845,2,1236,67297
0.0607,-0.8441,-0.4352,0,949,67475
0.0472,-0.8524,-0.4157,1,983,67623
0.1232,-0.0320,0.2715,2,904,67771
-2.0745,2.9032,-2.7888,0,2294,67952
-1.8786,0.4056,-0.1804,1,986,68100
-2.0690,0.2399,-0.3919,2,1210,68248
-4.1700,1.4962,-1.9251,0,2295,68428
-3.0986,0.0107,-0.1123,1,983,68576
-1.8874,0.8333,0.7245,2,902,68724
-0.8936,0.0335,1.1668,0,966,68904
-0.5539,0.8661,0.7046,1,991,69053
-0.8404,0.3898,0.2046,2,894,69202
-0.4522,0.0104,0.5374,0,953,69381
-0.2379,0.3468,0.2397,1,984,69530
-0.2789,0.1965,0.0876,2,907,69680
-0.1102,0.0003,0.2865,0,937,69857
-0.0067,0.1277,0.1582,1,989,70004
-0.0071,0.1242,0.1569,2,896,70153
0.0265,0.0805,0.2028,0,946,70333
0.0441,0.0999,0.1827,1,987,70481
0.0445,0.0915,0.1738,2,898,70629
0.0587,0.0720,0.1953,0,942,70809
0.0714,0.0870,0.1819,1,989,70957
-0.0176,-0.6921,-0.5321,2,1206,71105
0.0763,-0.7653,-0.3683,0,939,71285
0.0669,-0.7729,-0.3545,1,979,71435
0.1327,-0.0263,0.2706,2,903,71582
0.0684,0.0623,0.1791,0,942,71761
0.0676,0.0620,0.1802,1,985,71911
0.0715,0.0932,0.2076,2,890,72060
0.0591,0.1118,0.1909,0,950,72239
0.0542,0.1066,0.1963,1,987,72387
0.0543,0.0904,0.1815,2,896,72536
0.0149,0.1466,0.1256,0,974,72715
-0.0084,0.1189,0.1535,1,988,72862
-0.1175,-0.5930,-0.5224,2,1186,73012
-0.0207,-0.6721,-0.3636,0,961,73191
-0.0187,-0.6708,-0.3673,1,980,73339
0.0434,-0.1690,0.0711,2,974,73488
-2.1559,2.4081,-3.1241,0,2286,73667
-1.9178,0.1729,-0.3538,1,980,73816
-1.3807,0.6904,0.2715,2,904,73964
-3.6533,2.7231,-1.2628,0,2279,74143
-2.7715,0.6254,0.3235,1,986,74293
-2.0315,1.0340,0.7837,2,898,74441
-4.2002,2.8310,-0.1012,0,2282,74619
-3.1353,0.8086,0.9032,1,985,74768
-2.3357,1.1617,1.2173,2,904,74917
-0.9792,0.0815,1.5772,0,962,75096
-0.6193,1.0902,1.2351,1,981,75244
-1.2324,0.2864,0.5785,2,899,75393
-0.7539,-0.0941,0.8651,0,948,75572
-0.4267,0.5468,0.3809,1,979,75720
-0.5373,0.2842,0.1072,2,904,75870
-2.8440,2.7353,-2.2596,0,2285,76049
-2.2827,0.4558,-0.0516,1,983,76198
-1.6913,0.8802,0.4704,2,896,76346
-3.9130,2.8096,-0.7522,0,2283,76525
-2.9321,0.7161,0.5806,1,982,76674
-2.1813,1.0901,0.9659,2,902,76821
-4.3409,2.8435,0.2223,0,2288,77001
-3.2252,0.8306,1.0825,1,982,77150
-2.6270,1.0849,1.2802,2,981,77297
-4.6909,2.5766,0.8055,0,2284,77477
-3.4928,0.7773,1.3865,1,981,77625
-7.2678,6.4610,-0.4444,2,3042,77742
-2.2301,3.7275,1.3453,2,891,77773
-2.7751,4.5443,1.2180,0,2290,77954
-2.2400,1.3427,1.7342,1,979,78102
-2.5188,1.2344,1.6798,2,908,78252
-4.6131,2.8634,1.3908,0,2290,78430
-3.4309,0.9264,1.7439,1,986,78579
-2.5148,1.2717,1.8692,2,895,78729
-4.5918,2.9078,1.6827,0,2285,78906
-3.4277,0.9627,1.9157,1,988,79054
-2.5459,1.2866,1.9973,2,898,79203
-4.6263,2.9226,1.8775,0,2292,79382
-3.4395,0.9631,2.0346,1,987,79531
-2.5392,1.2913,2.0873,2,894,79679
-4.6158,2.9283,2.0113,0,2291,79859
-3.4361,0.9699,2.1124,1,987,80007
-2.5679,1.2862,2.1478,2,901,80155
-4.6178,2.8879,2.1061,0,2283,80335
-3.4514,0.9661,2.1699,1,988,80483
-2.5583,1.2897,2.1913,2,898,80630
-4.6126,2.9056,2.1687,0,2284,80812
-3.4464,0.9758,2.2071,1,989,80960
-2.5517,1.2993,2.2192,2,895,81110
-1.0210,0.0921,2.2307,0,953,81288
-0.6295,1.2716,2.2175,1,984,81436
-1.7312,0.0494,2.1757,2,900,81585
-1.2351,-0.2502,2.1885,0,948,81764
-0.8095,1.3057,2.1270,1,979,81911
-1.9498,0.2756,1.9995,2,901,82060
-1.2081,-0.1927,2.0546,0,951,82240
-0.7961,1.2822,1.8819,1,979,82388
-1.8522,0.2925,1.5345,2,899,82537
-1.1202,-0.1878,1.6907,0,943,82716
-0.6876,1.1174,1.2664,1,980,82864
-1.3565,0.3170,0.6183,2,906,83012
-0.8225,-0.0950,0.9190,0,956,83192
-0.4905,0.6006,0.4111,1,979,83342
-0.6273,0.3116,0.1063,2,907,83490
-2.9557,2.7060,-2.1832,0,2286,83668
