X,Y,Z,ID,TOF,TIME
0.0231,0.0760,0.2004,2,977,8792
0.0229,0.0730,0.1985,0,898,8972
0.0280,0.0677,0.2060,1,943,9120
3.6758,4.2991,-4.1464,2,3041,9268
1.7123,3.1466,-0.3863,0,901,9448
1.6400,0.9775,0.7402,1,955,9595
0.6933,0.1530,1.1722,2,977,9744
0.7866,-0.4255,0.8857,0,910,9924
0.4009,0.3405,0.1942,1,953,10074
0.1901,0.1120,0.4019,2,975,10222
0.1832,-0.0198,0.2931,0,897,10400
0.0963,0.1021,0.1681,1,947,10550
0.0530,0.0551,0.2180,2,975,10699
0.0531,0.0464,0.2124,0,900,10876
0.0186,0.0940,0.1626,1,957,11025
-0.0005,0.0719,0.1846,2,975,11173
-0.0016,0.0590,0.1739,0,906,11353
-0.0044,0.0627,0.1713,1,953,11501
-0.0072,0.0618,0.1712,2,975,11649
-0.0036,0.0697,0.1777,0,903,11829
-0.0060,0.0713,0.1757,1,954,11977
-0.0037,0.0726,0.1736,2,977,12125
-0.0017,0.0853,0.1861,0,898,12305
0.0005,0.0802,0.1898,1,952,12454
0.0082,0.0888,0.1807,2,980,12603
0.0091,0.0784,0.1707,0,902,12782
0.0184,0.0674,0.1833,1,949,12932
0.0269,0.0781,0.1709,2,983,13081
0.0281,0.0809,0.1731,0,901,13258
0.0346,0.0696,0.1844,1,947,13406
0.0351,0.0687,0.1840,2,980,13555
0.0390,0.0811,0.1969,0,896,13734
0.0394,0.0805,0.1963,1,946,13883
0.0402,0.0808,0.1954,2,981,14031
0.0401,0.0660,0.1831,0,902,14211
0.0331,0.0760,0.1746,1,950,14358
0.0284,0.0687,0.1807,2,980,14507
0.0301,0.0641,0.1754,0,904,14687
0.0265,0.0695,0.1713,1,950,14835
0.0373,0.0795,0.1590,2,987,14984
0.0437,0.1121,0.1901,0,891,15163
0.0335,0.1257,0.1769,1,958,15312
0.0010,0.0857,0.2176,2,972,15461
0.0002,0.0624,0.1978,0,901,15639
0.0021,0.0599,0.2006,1,947,15787
0.0253,0.0869,0.1722,2,984,15935
0.0253,0.0865,0.1723,0,900,16115
0.0410,0.0644,0.1931,1,943,16264
0.0312,0.0564,0.2034,2,974,16412
0.0318,0.0582,0.2054,0,899,16592
0.0168,0.0760,0.1876,1,950,16741
0.0201,0.0808,0.1819,2,981,16889
0.0226,0.0828,0.1838,0,899,17069
0.0265,0.0783,0.1887,1,948,17217
0.0231,0.0726,0.1937,0,977,17545
0.0232,0.0750,0.1920,1,948,17694
0.0180,0.0706,0.1958,2,976,17843
0.0191,0.0680,0.1939,0,900,18021
0.0200,0.0675,0.1963,1,946,18169
0.0284,0.0754,0.1874,2,980,18318
0.0264,0.0590,0.1708,0,906,18497
0.0217,0.0650,0.1659,1,951,18644
0.0131,0.0559,0.1736,2,977,18793
0.0153,0.0660,0.1831,0,902,18973
0.0264,0.0526,0.1985,0,942,19449
0.0119,0.0716,0.1789,0,951,19927
0.0232,0.0568,0.1942,1,944,20075
0.0194,0.0544,0.1988,2,973,20224
0.0222,0.0587,0.2032,0,900,20403
0.0264,0.0517,0.2093,2,940,20698
0.0264,0.0373,0.1957,0,906,20879
0.0151,0.0534,0.1811,1,947,21026
0.0250,0.0619,0.1706,2,980,21174
0.0301,0.0898,0.1961,0,895,21355
0.0489,0.0667,0.2201,1,938,21504
0.0463,0.0652,0.2214,2,975,21652
0.0469,0.0494,0.2093,0,900,21831
0.0329,0.0675,0.1898,1,946,21981
0.0333,0.0666,0.1895,2,979,22130
0.0346,0.0680,0.1908,0,900,22307
0.0250,0.0813,0.1789,0,951,22784
0.0441,0.0560,0.2050,0,939,23260
0.0186,0.0898,0.1702,1,955,23408
0.0081,0.0780,0.1815,2,978,23556
0.0110,0.0878,0.1885,0,897,23737
0.0119,0.0888,0.1877,1,953,23884
0.0151,0.0930,0.1832,2,982,24033
0.0164,0.0859,0.1777,0,899,24213
0.0297,0.0708,0.1931,0,946,24689
0.0233,0.0792,0.1844,1,950,24838
0.0112,0.0665,0.1967,2,974,24987
0.0137,0.0699,0.2016,0,898,25165
0.0199,0.0591,0.2114,1,942,25314
0.0386,0.0795,0.1899,2,982,25462
0.0427,0.0893,0.1984,0,894,25641
0.0490,0.0785,0.2082,1,942,25789
0.0468,0.0767,0.2096,2,979,25937
0.0469,0.0618,0.1970,0,900,26118
0.0219,0.0940,0.1626,1,957,26266
0.0046,0.0739,0.1858,2,976,26415
0.0101,0.0968,0.2084,0,891,26594
0.0119,0.0934,0.2126,1,949,26742
0.0305,0.1168,0.1895,2,987,26891
0.0264,0.0777,0.1522,0,906,27070
0.0411,0.0599,0.1714,1,947,27219
0.0491,0.0674,0.1612,2,986,27368
0.0540,0.0878,0.1823,0,897,27547
0.0415,0.1029,0.1670,1,955,27695
0.0338,0.0924,0.1768,2,985,27843
0.0376,0.1090,0.1931,0,891,28023
0.0428,0.1010,0.2017,1,948,28172
0.0351,0.0922,0.2109,2,980,28320
0.0339,0.0629,0.1862,0,902,28499
0.0393,0.0559,0.1920,1,942,28647
0.0576,0.0762,0.1726,2,987,28796
0.0599,0.0853,0.1800,0,898,28976
0.0386,0.1157,0.1506,1,961,29125
0.0098,0.0834,0.1828,2,979,29273
0.0131,0.1029,0.2023,0,891,29452
0.0103,0.1073,0.1986,1,954,29600
0.0152,0.1139,0.1924,2,984,29749
0.0133,0.0921,0.1715,0,899,29928
0.0249,0.0771,0.1865,1,949,30076
0.0180,0.0706,0.1958,2,976,30224
0.0174,0.0553,0.1824,0,905,30404
0.0184,0.0567,0.1811,1,947,30553
0.0198,0.0592,0.1803,2,977,30700
0.0219,0.0685,0.1885,0,901,30880
0.0152,0.0748,0.1822,1,951,31029
0.0096,0.0685,0.1913,2,975,31178
0.0120,0.0862,0.2076,0,894,31357
0.0183,0.0784,0.2147,1,945,31506
0.0266,0.0901,0.2029,2,979,31655
0.0253,0.0742,0.1877,0,900,31834
0.0249,0.0771,0.1865,1,949,31982
0.0356,0.0910,0.1747,2,986,32132
0.0396,0.1015,0.1831,0,894,32310
0.0428,0.0988,0.1876,1,950,32457
0.0300,0.0834,0.2029,2,979,32606
0.0298,0.0781,0.2000,0,896,32786
0.0313,0.0751,0.2017,1,945,32933
0.0369,0.0808,0.1954,2,981,33082
0.0383,0.0761,0.1923,0,898,33262
0.0331,0.0857,0.1844,1,950,33411
0.0407,0.0931,0.1760,2,987,33559
0.0407,0.0865,0.1692,0,900,33738
0.0555,0.0656,0.1888,1,942,33887
0.0573,0.0680,0.1878,2,983,34036
0.0608,0.0806,0.1992,0,895,34214
0.0352,0.1147,0.1615,1,959,34364
0.0045,0.0765,0.2001,2,974,34513
0.0030,0.0660,0.1893,0,902,34691
0.0037,0.0662,0.1876,1,950,34840
0.0116,0.0788,0.1773,2,980,34988
0.0101,0.0602,0.1600,0,908,35168
0.0248,0.0386,0.1802,1,943,35315
0.0369,0.0539,0.1651,2,981,35463
0.0430,0.0918,0.2007,0,893,35644
0.0300,0.1073,0.1855,1,954,35792
0.0201,0.0976,0.1954,2,981,35941
0.0202,0.0878,0.1854,0,897,36120
0.0201,0.0900,0.1833,1,952,36269
0.0183,0.0855,0.1874,2,980,36417
0.0198,0.0853,0.1861,0,898,36596
0.0233,0.0825,0.1876,1,950,36745
0.0234,0.0842,0.1853,2,981,36894
0.0243,0.0728,0.1746,0,903,37072
0.0297,0.0685,0.1790,1,948,37221
0.0266,0.0666,0.1828,2,979,37370
0.0267,0.0584,0.1762,0,905,37549
0.0281,0.0567,0.1779,1,947,37697
0.0318,0.0619,0.1739,2,980,37846
0.0322,0.0565,0.1685,0,907,38025
0.0362,0.0546,0.1703,1,946,38173
0.0386,0.0593,0.1663,2,982,38322
0.0417,0.0848,0.1885,0,897,38501
0.0507,0.0741,0.1996,1,943,38651
0.0450,0.0680,0.2050,2,978,38799
