X,Y,Z,ID,TOF,TIME
0.2648,-3.5908,3.6023,1,729,14236
0.2534,-3.5829,3.5952,0,842,14565
0.2328,-3.6108,3.6176,1,740,14713
0.2200,-3.5991,3.6093,2,840,14862
0.2894,-0.0754,2.8065,0,723,15041
0.1810,0.0854,2.8538,1,731,15188
0.2206,0.1267,2.8652,0,839,15517
0.2161,0.1325,2.8672,1,738,15666
0.2126,0.1300,2.8645,2,838,15814
0.2051,-0.0457,2.9132,0,723,15993
0.1503,0.0300,2.9406,1,730,16142
0.2194,0.1057,2.9647,0,841,16471
0.2373,0.0799,2.9546,1,729,16618
0.2332,0.0759,2.9528,0,837,16947
0.2323,0.0774,2.9521,1,729,17094
0.2309,0.0764,2.9519,0,836,17423
0.2269,0.0856,2.9550,1,732,17571
0.2223,0.0821,2.9519,0,836,17899
0.2218,0.0831,2.9525,1,732,18046
0.2407,0.1042,2.9586,2,844,18196
0.2384,0.0028,2.9893,0,715,18375
0.2079,0.0476,3.0057,1,730,18524
0.2361,0.0763,3.0147,0,842,18851
0.2305,0.0867,3.0180,1,737,18999
0.2411,0.0993,3.0230,0,848,19328
-3.8181,6.4192,5.4398,1,3042,19476
-2.3608,0.6879,3.2537,2,839,19625
-5.5232,-1.2522,4.4272,0,2103,19805
-0.8297,-1.7033,2.9786,1,728,19951
0.4890,-1.3622,4.0774,0,846,20281
0.3398,-1.2829,4.3374,1,729,20428
0.2760,-1.3034,4.2734,2,843,20578
0.3019,0.1846,3.4496,0,719,20757
0.4073,0.0049,3.3472,1,729,20905
0.2928,-0.0984,3.2886,0,844,21233
-3.7868,5.8558,6.6815,1,3042,21382
-2.3563,0.5327,3.6570,0,848,21709
-0.4754,-0.6528,2.9771,1,729,21857
0.1633,0.0156,3.3533,0,847,22185
0.2323,-0.0802,3.2972,1,729,22334
0.2494,-0.0637,3.3060,0,844,22662
0.2505,-0.0651,3.3036,1,730,22810
0.2407,-0.0747,3.2969,0,839,23138
0.2398,-0.0727,3.2972,1,729,23287
0.2615,-0.0519,3.3080,0,848,23614
0.2638,-0.0550,3.3051,1,731,23762
0.2945,-0.0261,3.3212,0,861,24091
0.3048,-0.0401,3.3122,1,729,24239
0.3535,0.0038,3.3356,0,880,24567
0.3623,-0.0101,3.3272,1,729,24715
1.1316,0.7092,3.7277,1,1207,25192
0.4265,0.0515,3.3612,0,906,25520
0.4196,0.0650,3.3698,1,744,25668
0.4187,0.0652,3.3698,1,908,26144
0.4094,0.0565,3.3650,1,904,26620
0.4280,0.0740,3.3747,0,912,26948
0.4508,0.0325,3.3512,1,730,27097
1.1742,0.6930,3.7160,0,1211,27425
1.2358,0.2646,3.4764,1,739,27573
1.4437,0.4216,3.5610,0,1206,27901
1.4511,0.2853,3.4831,1,740,28051
0.7007,-0.2420,3.1902,0,897,28378
0.5283,0.1028,3.3831,1,741,28525
0.4324,0.0156,3.3330,0,898,28854
0.4258,0.0250,3.3387,1,730,29002
0.4279,0.0292,3.3385,0,900,29330
0.4267,0.0302,3.3377,1,731,29477
0.4279,0.0322,3.3385,2,900,29626
0.4183,0.2222,3.2493,0,683,29806
0.4631,0.1398,3.2101,1,737,29955
0.4279,0.1063,3.1934,0,900,30282
0.4308,0.1027,3.1910,1,730,30432
0.4309,0.1032,3.1903,2,900,30580
0.4252,0.1832,3.1566,0,682,30758
0.4493,0.1405,3.1371,1,731,30908
0.4269,0.1180,3.1256,0,897,31235
0.4125,0.1474,3.1368,1,737,31383
0.4031,0.1372,3.1308,0,896,31712
0.4107,0.1227,3.1234,1,730,31860
0.4130,0.1257,3.1237,0,895,32188
0.4117,0.1280,3.1246,1,731,32335
0.3958,0.1120,3.1179,0,889,32664
0.3932,0.1152,3.1184,1,730,32814
0.4092,0.1311,3.1247,0,896,33140
0.4086,0.1336,3.1245,1,733,33289
0.4233,0.1480,3.1305,0,902,33616
0.4231,0.1468,3.1294,1,735,33765
0.4350,0.1595,3.1322,0,907,34093
0.4428,0.1459,3.1258,1,732,34241
5.4931,5.0420,5.1691,0,3042,34569
2.7075,0.1233,3.1057,1,732,34717
1.0851,-0.6341,2.7912,0,909,35046
0.7727,0.2449,3.1609,1,724,35194
0.5483,0.0493,3.0775,0,905,35522
0.4981,0.1509,3.1198,1,725,35671
0.4683,0.1216,3.1076,0,904,35998
0.4677,0.1250,3.1088,1,722,36146
0.4939,0.1488,3.1189,0,916,36474
0.5028,0.1341,3.1114,1,720,36623
0.4896,0.1235,3.1061,0,909,36951
1.0000,1.0000,1.0000,1,727,37099
1.0000,1.0000,1.0000,0,927,37427
1.0000,1.0000,1.0000,1,724,37575
1.0000,1.0000,1.0000,2,921,37725
1.0000,1.0000,1.0000,0,3042,37903
1.0000,1.0000,1.0000,1,714,38051
1.0000,1.0000,1.0000,0,921,38379
1.0000,1.0000,1.0000,1,725,38528
1.0000,1.0000,1.0000,0,891,38855
1.1307,0.3064,1.2951,1,719,39004
0.6175,-0.0974,1.4695,0,891,39332
0.5101,0.1173,1.3788,1,715,39480
0.4573,0.0691,1.4004,0,893,39809
0.4432,0.0960,1.3912,1,717,39957
0.4502,0.1041,1.3884,0,899,40285
0.4637,0.0811,1.3995,1,710,40433
0.4766,0.0900,1.3958,0,901,40761
0.4648,0.1140,1.3863,1,719,40909
0.4604,0.1108,1.3886,0,902,41237
0.4750,0.0831,1.4007,1,709,41384
0.4676,0.0758,1.4036,2,896,41534
0.4613,0.1776,1.4433,0,675,41713
0.4875,0.1259,1.4631,1,712,41862
0.4724,0.1111,1.4695,1,898,42339
0.4652,0.1042,1.4721,2,895,42487
0.4640,0.1138,1.4761,0,689,42667
0.4647,0.1156,1.4764,1,711,42815
0.4494,0.1013,1.4817,2,891,42963
0.4463,0.1341,1.4934,0,682,43143
0.4503,0.1267,1.4976,1,714,43289
0.4594,0.1349,1.4964,0,899,43619
0.4692,0.1167,1.5039,1,708,43767
0.4700,0.1180,1.5042,2,897,43917
0.4687,0.1067,1.5021,0,689,44095
0.4668,0.1143,1.5015,1,708,44242
0.4579,0.1066,1.5053,0,892,44571
0.4478,0.1267,1.4976,1,714,44721
0.4690,0.1472,1.4899,2,903,44868
0.4687,0.1526,1.4920,0,677,45047
0.4793,0.1327,1.5007,1,711,45196
0.4597,0.1142,1.5067,0,894,45523
0.4589,0.1201,1.5067,1,710,45672
0.4711,0.1310,1.5017,2,900,45819
0.4697,0.1317,1.5028,0,682,46000
0.4629,0.1476,1.4969,1,717,46147
0.4515,0.1365,1.5011,0,897,46477
0.4659,0.1114,1.5098,1,707,46624
0.4755,0.1203,1.5065,2,898,46773
0.4743,0.1294,1.5098,0,682,46953
0.4759,0.1298,1.5115,1,710,47101
0.4821,0.1356,1.5093,1,902,47579
0.4845,0.1379,1.5085,2,903,47727
0.4842,0.1253,1.5052,0,684,47905
0.4808,0.1298,1.5042,1,710,48053
0.4579,0.1097,1.5115,0,892,48381
0.4463,0.1320,1.5039,1,715,48530
5.5870,5.0732,-0.2983,2,3042,48678
2.2326,3.3266,1.3324,0,680,48858
1.8582,0.4814,1.8278,1,719,49005
0.8389,-0.2093,1.9531,2,898,49154
0.7798,0.0783,1.9890,0,677,49334
0.6853,0.3295,1.9572,1,710,49483
0.5155,0.1701,1.9793,2,893,49633
0.5275,0.0085,1.9587,0,688,49810
0.4065,0.2378,1.9260,1,720,49958
0.4473,0.2804,1.9204,2,903,50108
0.4598,0.0460,1.8834,0,679,50286
0.3736,0.2052,1.8549,1,719,50435
0.4262,0.2620,1.8453,2,898,50582
0.4347,0.0442,1.8039,0,683,50763
0.3604,0.1776,1.7742,1,718,50911
0.4309,0.2483,1.7579,2,900,51059
0.4397,0.0586,1.7133,0,685,51239
0.3769,0.1712,1.6839,1,720,51388
0.4380,0.2339,1.6664,0,903,51716
0.4525,0.2052,1.6748,1,719,51864
0.4621,0.2146,1.6720,2,904,52013
0.4699,0.0863,1.6375,0,683,52192
0.4285,0.1673,1.6150,1,717,52341
0.4638,0.2038,1.6054,2,906,52490
0.4683,0.1289,1.5846,0,675,52668
0.4460,0.1736,1.5703,1,720,52815
0.4495,0.1773,1.5696,0,900,53144
0.4510,0.1786,1.5703,1,720,53293
0.4542,0.1820,1.5712,2,902,53440
0.4591,0.0958,1.5433,0,688,53620
0.4303,0.1485,1.5269,1,719,53769
0.4511,0.1696,1.5217,2,902,53917
0.4523,0.1465,1.5140,0,676,54096
0.4500,0.1534,1.5121,1,719,54246
0.4693,0.1719,1.5051,2,907,54394
0.4685,0.1535,1.5001,0,676,54574
0.4658,0.1613,1.4987,1,720,54722
5.5765,5.0941,-0.2879,2,3042,54871
2.2274,3.3345,1.3384,0,679,55050
1.8549,0.4747,1.8338,1,717,55197
0.8477,-0.2085,1.9555,0,900,55526
0.6364,0.3129,1.8674,1,714,55673
0.5333,0.2140,1.8870,2,909,55823
0.5437,0.0788,1.8642,0,672,56002
0.4599,0.2472,1.8327,1,719,56151
0.4748,0.2615,1.8313,2,908,56298
0.4877,0.0646,1.7925,0,679,56478
0.4146,0.2023,1.7618,1,718,56627
0.4654,0.2521,1.7503,0,908,56954
0.4777,0.2313,1.7551,1,717,57104
0.4889,0.2413,1.7555,2,910,57251
0.4989,0.0876,1.7196,0,677,57431
0.4386,0.2057,1.6889,1,720,57579
0.4733,0.2382,1.6806,2,910,57728
0.4803,0.1061,1.6453,0,677,57907
0.4371,0.1914,1.6213,1,721,58056
0.4552,0.2107,1.6154,2,905,58205
0.8974,-7.6350,-0.7386,0,3042,58384
1.2980,-4.1037,1.1085,1,720,58531
0.6925,-3.6637,1.3422,0,902,58860
0.5501,-3.9528,1.1922,1,727,59010
0.4361,-3.8499,1.2468,2,888,59158
0.3720,-0.0037,1.8757,0,693,59336
0.2341,0.2236,1.8330,1,745,59485
0.2780,0.2733,1.8243,2,872,59633
0.2712,-0.0216,1.7634,0,704,59812
0.1686,0.1328,1.7248,1,739,59960
0.9514,1.0010,1.5016,2,1173,60109
1.2246,0.4055,1.1667,0,698,60289
1.2252,0.4119,1.1654,1,758,60436
1.2892,0.4634,1.1420,2,1162,60584
1.3109,0.4180,1.1155,0,712,60765
1.3145,0.3949,1.1283,1,755,60912
0.5425,-0.2004,1.4193,2,861,61062
0.5199,0.0557,1.5050,0,704,61241
0.4304,0.2319,1.4399,1,747,61390
0.2940,0.0914,1.4937,2,857,61540
0.2953,0.0492,1.4787,0,706,61717
0.2425,0.1350,1.4455,1,749,61865
0.2314,0.1225,1.4525,2,854,62015
0.2308,0.0855,1.4397,0,700,62194
0.2373,0.0739,1.4442,1,736,62342
0.2457,0.0837,1.4417,2,850,62490
0.2486,0.1112,1.4514,0,692,62670
0.2618,0.0914,1.4604,1,735,62818
0.2591,0.0884,1.4631,0,852,63147
0.2628,0.0859,1.4651,1,733,63294
0.2672,0.0879,1.4651,2,853,63441
0.2699,0.1017,1.4704,0,692,63623
0.2694,0.1014,1.4705,1,735,63771
0.2482,0.0771,1.4803,2,846,63921
0.2501,0.0743,1.4792,0,699,64099
0.2371,0.0973,1.4714,1,739,64248
0.2057,0.0654,1.4847,0,835,64575
0.1972,0.0797,1.4805,1,740,64722
0.1852,0.0672,1.4856,2,831,64872
0.1877,0.0743,1.4888,0,699,65051
0.1889,0.0719,1.4891,1,739,65200
0.1920,0.0744,1.4885,0,834,65527
0.1750,0.0988,1.4799,1,748,65676
0.1535,0.0775,1.4893,2,827,65824
0.1565,0.1058,1.4987,0,690,66004
0.1732,0.0826,1.5089,1,742,66153
0.1806,0.0916,1.5057,0,834,66481
0.1742,0.1013,1.5014,1,747,66629
0.1518,0.0783,1.5109,2,825,66778
0.1528,0.0825,1.5146,0,695,66957
0.1374,0.1046,1.5083,1,753,67105
0.1358,0.1055,1.5082,0,828,67433
0.1467,0.0911,1.5132,1,748,67580
0.1366,0.0794,1.5193,2,822,67730
0.1380,0.0760,1.5197,0,697,67909
0.1150,0.1103,1.5086,1,758,68058
0.0931,0.0847,1.5172,2,815,68206
0.0936,0.0678,1.5130,0,701,68385
0.0851,0.0816,1.5080,1,756,68534
0.0809,0.0773,1.5088,2,812,68682
0.0805,0.0605,1.5050,0,704,68861
0.0631,0.0871,1.4969,1,762,69011
0.7817,0.9104,1.1877,0,1143,69338
0.9056,0.4514,1.3586,1,764,69486
0.2954,-0.1093,1.5701,2,812,69635
0.2984,0.0533,1.6166,0,693,69815
0.2016,0.2074,1.5675,1,762,69962
0.8438,0.9307,1.3366,1,1148,70438
0.8394,0.9257,1.3382,2,1146,70588
1.0280,0.3982,0.9961,0,705,70767
1.0425,0.3332,1.0327,1,763,70916
1.1681,0.4365,0.9755,2,1147,71064
1.1469,0.4830,1.0069,0,695,71243
1.1670,0.3634,1.0687,1,760,71392
0.3706,-0.2736,1.4002,2,812,71540
0.3651,0.0688,1.5125,0,697,71719
0.2883,0.2011,1.4655,1,757,71868
0.1541,0.0573,1.5202,0,821,72196
0.1176,0.1103,1.5008,1,758,72344
0.1063,0.0967,1.5061,2,821,72493
0.1053,0.0670,1.4975,0,702,72672
0.0955,0.0816,1.4924,1,756,72820
0.1019,0.0862,1.4911,2,819,72970
0.1021,0.0880,1.4934,0,697,73148
0.1052,0.0867,1.4960,1,755,73296
0.1025,0.0837,1.4976,0,818,73625
0.1007,0.0868,1.4976,1,756,73774
0.0931,0.0791,1.5004,0,815,74101
0.0768,0.1002,1.4933,1,763,74249
0.0844,0.1083,1.4902,0,820,74577
0.0930,0.0975,1.4936,1,760,74725
0.1022,0.1073,1.4902,2,823,74873
0.0988,0.0581,1.4751,0,707,75054
0.1018,0.0554,1.4778,1,750,75201
0.1175,0.0742,1.4723,2,821,75350
0.1206,0.0839,1.4768,0,699,75530
0.1162,0.0920,1.4743,1,756,75679
0.1135,0.0904,1.4761,2,823,75828
0.1156,0.1089,1.4822,0,692,76006
0.1346,0.0810,1.4943,1,749,76154
0.1377,0.0839,1.4940,0,825,76482
0.1397,0.0836,1.4943,1,749,76630
0.1516,0.0961,1.4893,2,830,76779
0.1497,0.0532,1.4751,0,707,76958
0.1296,0.0840,1.4644,1,753,77107
0.1093,0.0592,1.4743,2,816,77254
0.1115,0.0645,1.4774,0,705,77434
0.1045,0.0737,1.4737,1,754,77582
0.1163,0.0847,1.4704,2,823,77731
0.1198,0.1024,1.4776,0,694,77912
0.1409,0.0731,1.4886,1,747,78060
0.1322,0.0633,1.4930,2,820,78209
0.1341,0.0670,1.4951,0,702,78388
0.1219,0.0866,1.4877,1,753,78535
0.1131,0.0777,1.4911,2,819,78684
0.1118,0.0629,1.4881,0,704,78864
0.1230,0.0471,1.4952,1,743,79011
0.1372,0.0629,1.4892,2,821,79161
0.1417,0.0994,1.5012,0,692,79340
0.1493,0.0911,1.5055,1,748,79488
0.1389,0.0791,1.5099,2,823,79637
0.1398,0.0719,1.5080,0,699,79816
0.1358,0.0782,1.5065,1,747,79964
0.1227,0.0644,1.5126,2,817,80112
0.1248,0.0654,1.5130,0,701,80292
0.1287,0.0625,1.5146,1,744,80441
0.1506,0.0860,1.5063,2,827,80589
0.1500,0.0492,1.4956,0,706,80769
0.1282,0.0812,1.4845,1,751,80918
0.1586,0.1161,1.4714,2,837,81065
0.1543,0.0573,1.4522,0,708,81245
0.1505,0.0627,1.4512,1,746,81392
0.1596,0.0729,1.4485,2,831,81541
0.1574,0.0372,1.4369,0,715,81722
0.1460,0.0551,1.4297,1,747,81869
0.1567,0.0672,1.4257,2,831,82018
0.1555,0.0509,1.4196,0,713,82198
0.1463,0.0658,1.4150,1,751,82345
0.1688,0.0893,1.4062,2,839,82495
0.1677,0.0583,1.3952,0,713,82674
0.1654,0.0630,1.3941,1,749,82823
0.1685,0.0654,1.3931,2,835,82970
0.1711,0.0735,1.3975,0,709,83150
0.1676,0.0787,1.3958,1,752,83299
0.1672,0.0759,1.3967,2,837,83447
0.0476,-1.5856,0.7692,0,1228,83627
-0.2681,-1.5148,0.4571,1,753,83774
0.0623,-1.4215,0.0392,2,839,83922
0.1843,0.2658,1.0342,0,704,84103
0.3277,0.0344,1.1624,1,744,84250
0.2315,-0.0610,1.2150,2,840,84399
0.2408,0.1501,1.3069,0,697,84579
0.2810,0.0853,1.3372,1,743,84727
0.2206,0.0231,1.3659,2,839,84877
0.2260,0.1023,1.3964,1,700,85203
5.1487,5.3132,-0.8096,2,3042,85353
2.1376,3.4516,1.1082,0,703,85532
1.8166,0.5391,1.7267,1,740,85681
0.6435,-0.2857,1.9065,2,840,85829
0.6141,-0.0361,1.9397,0,704,86008
0.4369,0.3264,1.8810,1,741,86156
0.2573,0.1370,1.9143,2,835,86304
0.2517,-0.0501,1.8855,0,706,86484
0.1313,0.1244,1.8532,1,736,86632
0.1789,0.1781,1.8442,2,832,86779
0.1659,-0.0106,1.8094,0,700,86961
0.1058,0.0728,1.7907,1,731,87108
0.1711,0.1459,1.7735,2,826,87257
0.1579,-0.0420,1.7326,0,713,87437
0.0898,0.0508,1.7082,1,734,87586
0.1603,0.1292,1.6864,2,825,87735
0.1544,0.0297,1.6623,0,698,87913
0.1359,0.0578,1.6553,1,731,88061
0.1631,0.0886,1.6477,2,820,88211
0.1585,0.0269,1.6308,0,701,88389
0.1505,0.0368,1.6294,1,726,88538
0.2000,0.0904,1.6118,2,830,88686
0.1966,0.0276,1.5953,0,703,88865
0.1866,0.0413,1.5914,1,724,89013
0.2143,0.0705,1.5833,2,830,89160
0.2139,0.0423,1.5765,0,700,89342
0.2108,0.0485,1.5749,1,723,89490
0.2200,0.0591,1.5719,2,830,89638
0.2218,0.0578,1.5732,0,696,89819
0.2360,0.0367,1.5815,1,716,89967
0.2375,0.0397,1.5813,2,829,90116
0.2375,0.0300,1.5784,0,703,90295
0.2262,0.0477,1.5728,1,720,90443
0.2355,0.0577,1.5694,2,833,90593
0.2349,0.0282,1.5620,0,705,90771
0.2354,0.0266,1.5628,1,715,90918
0.2427,0.0335,1.5605,2,830,91068
0.2449,0.0381,1.5625,0,702,91247
0.2495,0.0337,1.5662,1,714,91396
0.2508,0.0330,1.5682,2,831,91544
0.2521,0.0357,1.5698,0,702,91723
0.2392,0.0554,1.5644,1,721,91871
0.2337,0.0501,1.5682,2,831,92019
0.2346,0.0217,1.5600,0,707,92199
0.2256,0.0351,1.5565,1,719,92349
0.2430,0.0539,1.5506,2,835,92496
0.2416,0.0200,1.5410,0,709,92676
0.2330,0.0326,1.5367,1,719,92824
0.2365,0.0359,1.5369,2,831,92973
0.2375,0.0421,1.5398,0,703,93152
0.2404,0.0400,1.5417,1,719,93300
0.2202,0.0193,1.5486,2,824,93448
0.2237,0.0503,1.5583,0,699,93629
0.2214,0.0537,1.5566,1,724,93776
0.1969,0.0296,1.5661,2,820,93926
0.1984,0.0250,1.5658,0,706,94105
0.2028,0.0200,1.5697,1,718,94253
0.2007,0.0192,1.5706,2,818,94401
0.1993,-0.0037,1.5654,0,714,94581
0.1773,0.0291,1.5557,1,725,94730
0.2063,0.0596,1.5471,2,829,94877
0.2058,0.0355,1.5402,0,705,95057
0.2188,0.0146,1.5471,1,716,95206
0.2603,0.0571,1.5319,2,840,95355
0.2619,0.0510,1.5299,0,701,95534
0.2626,0.0499,1.5318,1,719,95681
0.2492,0.0372,1.5371,2,834,95828
0.2489,0.0224,1.5337,0,709,96010
0.2495,0.0214,1.5343,1,714,96157
1.7524,1.5255,0.9756,2,1472,96307
1.9762,1.3961,0.7728,0,702,96486
1.8331,0.3057,1.2570,1,718,96634
0.6498,-0.4423,1.5923,0,833,96962
0.3365,0.0804,1.3619,1,731,97113
