X,Y,Z,ID,TOF,TIME
7.3816,-3.6475,9.6025,0,2785,601
2.3246,-2.1577,3.2295,0,372,1078
4.1081,-2.6831,5.4771,0,1223,1554
1.6163,-1.9490,2.3368,0,34,2030
4.0871,-2.6769,5.4507,0,1213,2506
3.9697,-2.6423,5.3028,0,1157,2982
2.0501,-2.0768,2.8835,0,241,3459
7.2098,-3.5968,9.3859,0,2703,3936
1.8824,-2.0274,2.6722,0,161,4412
7.9202,-3.8061,10.2812,0,3042,4888
2.5803,-2.2330,3.5517,0,494,5364
6.3023,-3.3295,8.2423,0,2270,5840
5.2502,-3.0196,6.9165,0,1768,6318
7.0840,-3.5598,9.2274,0,2643,6794
7.3669,-3.6431,9.5840,0,2778,7270
1.6959,-1.9724,2.4372,0,72,7746
7.2286,-3.6024,9.4097,0,2712,8222
6.6963,-3.4456,8.7388,0,2458,8698
6.6963,-3.4456,8.7388,0,2458,9176
4.1542,-2.6967,5.5352,0,1245,9652
6.8137,-3.4801,8.8867,0,2514,10604
5.7553,-3.1684,7.5530,0,2009,11080
2.6683,-2.2589,3.6626,0,536,11556
3.2132,-2.4195,4.3493,0,796,12033
1.9096,-2.0354,2.7065,0,174,12510
7.7588,-3.7586,10.0779,0,2965,12986
4.0431,-2.6639,5.3952,0,1192,13462
4.1437,-2.6936,5.5220,0,1240,13938
7.7274,-3.7493,10.0382,0,2950,14415
6.0906,-3.2671,7.9755,0,2169,14892
7.4759,-3.6752,9.7213,0,2830,15368
2.3833,-2.1750,3.3034,0,400,15844
2.6620,-2.2571,3.6547,0,533,16320
7.8133,-3.7746,10.1465,0,2991,16796
7.0274,-3.5431,9.1561,0,2616,17272
6.2772,-3.3221,8.2106,0,2258,17750
2.2513,-2.1361,3.1370,0,337,18226
7.6247,-3.7191,9.9088,0,2901,18702
5.1371,-2.9862,6.7738,0,1714,19178
5.9083,-3.2134,7.7458,0,2082,19654
3.5003,-2.5040,4.7111,0,933,20130
6.1409,-3.2820,8.0389,0,2193,20608
7.9202,-3.8061,10.2812,0,3042,21084
5.7993,-3.1813,7.6084,0,2030,21560
6.8786,-3.4993,8.9686,0,2545,22036
4.4623,-2.7874,5.9234,0,1392,22512
4.7326,-2.8671,6.2641,0,1521,22988
3.9362,-2.6325,5.2605,0,1141,23465
1.6204,-1.9502,2.3421,0,36,23942
1.6142,-1.9484,2.3342,0,33,24418
6.4616,-3.3764,8.4430,0,2346,24894
1.6184,-1.9496,2.3394,0,35,25370
3.3306,-2.4540,4.4972,0,852,25846
2.9114,-2.3305,3.9690,0,652,26322
6.1095,-3.2727,7.9993,0,2178,26800
3.4479,-2.4886,4.6451,0,908,27276
3.5422,-2.5164,4.7640,0,953,27752
1.6058,-1.9459,2.3236,0,29,28228
6.7131,-3.4505,8.7599,0,2466,28704
3.8335,-2.6022,5.1311,0,1092,29181
5.5353,-3.1035,7.2757,0,1904,29658
3.9949,-2.6497,5.3344,0,1169,30134
6.1179,-3.2752,8.0099,0,2182,30610
5.8224,-3.1881,7.6375,0,2041,32516
4.2024,-2.7109,5.5959,0,1268,32992
6.7927,-3.4740,8.8603,0,2504,33468
4.1185,-2.6862,5.4903,0,1228,33944
6.0655,-3.2597,7.9439,0,2157,34420
1.8279,-2.0113,2.6035,0,135,34896
3.9907,-2.6485,5.3292,0,1167,35374
7.1112,-3.5678,9.2618,0,2656,35850
2.1884,-2.1175,3.0578,0,307,36326
2.6935,-2.2663,3.6943,0,548,36802
4.6907,-2.8547,6.2113,0,1501,37278
2.0417,-2.0743,2.8729,0,237,37754
5.4430,-3.0764,7.1594,0,1860,38232
7.5723,-3.7036,9.8428,0,2876,38708
4.5566,-2.8152,6.0423,0,1437,39660
2.6767,-2.2614,3.6732,0,540,41090
1.6142,-1.9484,2.3342,0,33,42994
3.6365,-2.5442,4.8828,0,998,43470
3.1524,-2.4015,4.2727,0,767,44900
5.0491,-2.9603,6.6629,0,1672,45376
5.9125,-3.2147,7.7511,0,2084,45852
3.9907,-2.6485,5.3292,0,1167,46328
5.0889,-2.9720,6.7131,0,1691,46806
6.3861,-3.3542,8.3479,0,2310,47282
7.2873,-3.6197,9.4836,0,2740,47758
3.0120,-2.3602,4.0958,0,700,48234
1.9474,-2.0465,2.7541,0,192,48710
4.8039,-2.8881,6.3539,0,1555,49186
5.6463,-3.1363,7.4156,0,1957,49664
6.1074,-3.2721,7.9967,0,2177,50140
1.9935,-2.0601,2.8122,0,214,50616
3.3389,-2.4565,4.5078,0,856,51092
2.1276,-2.0996,2.9812,0,278,51568
