X,Y,Z,ID,TOF,TIME
0.0393,0.1052,0.1746,0,895,23200
0.0366,0.1083,0.1713,1,956,23350
0.0218,0.0930,0.1865,2,982,23497
0.0219,0.0809,0.1761,0,901,23676
0.0217,0.0823,0.1746,1,953,23826
0.0131,0.0726,0.1870,2,977,23974
0.0150,0.0666,0.1808,0,903,24154
0.0087,0.0725,0.1746,1,953,24301
0.0186,0.0836,0.1621,2,984,24450
0.0233,0.0971,0.1761,0,897,24630
0.0298,0.0857,0.1876,1,950,24777
0.0250,0.0821,0.1907,2,980,24927
0.0267,0.0842,0.1938,0,896,25106
0.0265,0.0815,0.1952,1,948,25253
0.0337,0.0883,0.1878,2,983,25403
0.0322,0.0627,0.1623,0,907,25582
0.0299,0.0671,0.1572,1,952,25732
0.0234,0.0606,0.1651,2,981,25879
0.0311,0.0974,0.2000,0,892,26058
0.0266,0.1031,0.1931,1,952,26207
0.0164,0.0894,0.2071,2,977,26355
0.0164,0.0736,0.1931,0,899,26534
0.0264,0.0591,0.2050,1,942,26683
0.0385,0.0720,0.1907,2,980,26830
0.0427,0.0862,0.2015,0,894,27011
0.0474,0.0806,0.2060,1,943,27159
3.7088,4.3011,-4.1068,2,3042,27308
1.7293,3.1488,-0.3741,0,900,27487
1.6502,0.9930,0.7405,1,959,27635
0.7095,0.1734,1.1667,2,985,27784
0.8074,-0.3888,0.8854,0,902,27964
0.4446,0.3708,0.2127,1,952,28112
0.2292,0.1388,0.4204,2,983,28262
0.2235,-0.0146,0.2913,0,895,28440
0.1189,0.1388,0.1341,1,958,28590
0.0640,0.0748,0.1979,2,983,28738
0.0645,0.0573,0.1839,0,903,28916
0.0399,0.0886,0.1484,1,956,29064
0.0287,0.0734,0.1621,2,984,29212
0.0305,0.0790,0.1653,0,903,29392
0.0411,0.0664,0.1779,1,947,29541
0.0314,0.0538,0.1891,2,976,29689
0.0356,0.0694,0.2038,0,897,29869
0.0153,0.0963,0.1768,1,955,30016
0.0065,0.0868,0.1861,2,979,30164
0.0061,0.0753,0.1769,0,902,30345
0.0167,0.0611,0.1931,1,946,30494
0.0163,0.0618,0.1913,2,975,30643
0.0216,0.0826,0.2130,0,893,30821
0.0103,0.0965,0.1996,1,952,30970
0.0098,0.0968,0.1996,2,979,31120
0.0099,0.0803,0.1846,0,900,31297
0.0167,0.0717,0.1920,1,948,31446
0.0304,0.0890,0.1734,2,985,31593
0.0301,0.0765,0.1630,0,904,31774
0.0458,0.0559,0.1856,1,942,31922
0.0487,0.0626,0.1798,2,982,32070
0.0506,0.0761,0.1923,0,898,32250
0.0460,0.0848,0.1855,1,948,32398
0.0402,0.0774,0.1920,2,981,32545
0.0414,0.0761,0.1923,0,898,32727
0.0362,0.0815,0.1855,1,948,32875
0.0335,0.0774,0.1886,2,981,33024
0.0359,0.0842,0.1938,0,896,33203
0.0267,0.0975,0.1790,1,954,33352
0.0288,0.1012,0.1781,2,986,33502
0.0281,0.0871,0.1669,0,901,33679
0.0204,0.1004,0.1528,1,960,33826
0.0083,0.0862,0.1663,2,982,33976
0.0110,0.0971,0.1761,0,897,34155
0.0200,0.0825,0.1909,1,950,34304
0.0252,0.0896,0.1832,2,982,34453
0.0243,0.0759,0.1684,0,903,34631
0.0106,0.0938,0.1528,1,960,34780
-0.0036,0.0767,0.1693,2,979,34928
-0.0032,0.0815,0.1738,0,902,35107
0.0005,0.0779,0.1790,1,954,35257
0.0135,0.0924,0.1633,2,985,35404
0.0175,0.1057,0.1754,0,896,35585
0.0378,0.0784,0.2017,1,945,35733
0.0385,0.0788,0.2008,2,980,35881
0.0393,0.0806,0.2023,0,895,36061
0.0234,0.1008,0.1822,1,954,36209
0.0237,0.1025,0.1802,2,985,36357
0.0212,0.0821,0.1622,0,903,36537
0.0378,0.0622,0.1823,1,945,36684
0.0473,0.0721,0.1701,2,985,36834
0.0525,0.1004,0.1939,0,892,37013
0.0478,0.1074,0.1887,1,951,37161
0.0388,0.1004,0.1958,2,984,37310
0.0360,0.0678,0.1669,0,905,37489
0.0141,0.0989,0.1341,1,964,37638
-0.0104,0.0693,0.1636,2,977,37785
-0.0056,0.0865,0.1784,0,900,37965
0.0054,0.0706,0.1931,1,949,38115
0.0202,0.0883,0.1743,2,983,38263
0.0222,0.0865,0.1723,0,900,38441
-3.3068,4.4994,-4.3682,1,3042,38590
-2.2720,0.3792,-0.1233,2,982,38738
-1.6460,0.8511,0.4479,0,895,38918
-0.7322,0.0567,0.9622,1,958,39066
-0.4321,0.6771,0.5571,2,980,39215
-0.6117,0.2849,0.1545,0,901,39394
-0.3589,0.0254,0.3992,1,962,39542
-0.1974,0.2625,0.1756,2,984,39692
-0.2100,0.2041,0.1170,0,896,39871
-0.1113,0.0839,0.2384,1,960,40020
-0.0524,0.1595,0.1603,2,988,40169
-0.0519,0.1500,0.1517,0,893,40347
-0.0109,0.0996,0.2030,1,955,40496
0.0016,0.1132,0.1899,2,982,40644
-0.0009,0.0827,0.1599,0,904,40823
0.0055,0.0767,0.1670,1,955,40972
0.0101,0.0815,0.1608,2,983,41119
0.0119,0.0821,0.1622,0,903,41299
0.0105,0.0863,0.1571,1,958,41447
0.0188,0.0992,0.1459,2,990,41595
0.0250,0.1249,0.1724,0,892,41776
0.0318,0.1170,0.1790,1,957,41924
0.0184,0.1031,0.1933,2,982,42072
0.0171,0.0909,0.1823,0,897,42252
0.0105,0.0994,0.1736,1,958,42401
0.0118,0.1004,0.1722,2,984,42550
0.0122,0.0877,0.1615,0,902,42728
0.0153,0.0832,0.1670,1,955,42877
0.0081,0.0747,0.1782,2,978,43027
0.0117,0.0929,0.1931,0,895,43204
0.0087,0.0996,0.1866,1,955,43353
0.0101,0.1018,0.1844,2,983,43501
0.0117,0.1021,0.1839,0,895,43681
0.0168,0.0932,0.1931,1,952,43830
0.0045,0.0798,0.2067,2,974,43978
0.0044,0.0730,0.2016,0,898,44157
-0.0028,0.0802,0.1931,1,952,44305
-0.0003,0.0860,0.1870,2,977,44453
-0.0001,0.0753,0.1769,0,902,44634
0.0038,0.0704,0.1800,1,952,44783
0.0152,0.0869,0.1654,2,984,44931
0.0185,0.1071,0.1854,0,893,45110
0.0234,0.0998,0.1931,1,952,45258
0.0253,0.1038,0.1891,2,984,45408
0.0253,0.0865,0.1723,0,900,45586
0.0314,0.0771,0.1800,1,949,45734
0.0284,0.0720,0.1840,2,980,45883
0.0342,0.0943,0.2030,0,892,46062
0.0330,0.0945,0.2017,1,948,46211
0.0212,0.0798,0.2168,2,974,46359
0.0198,0.0669,0.2046,0,898,46538
0.0167,0.0708,0.2028,1,946,46687
0.0233,0.0801,0.1928,2,979,46834
0.0215,0.0691,0.1831,0,902,47014
0.0232,0.0685,0.1855,1,948,47164
0.0250,0.0720,0.1807,2,980,47311
0.0250,0.0716,0.1823,0,901,47492
0.0265,0.0685,0.1822,1,948,47641
0.0284,0.0687,0.1807,2,980,47789
0.0308,0.0691,0.1800,0,902,47968
0.0377,0.0580,0.1899,1,943,48115
