X,Y,Z,ID,TOF,TIME
0.1797,-0.4853,-0.2931,1,941,27305
0.1158,-0.5364,-0.2059,2,980,27453
0.1193,-0.5147,-0.1882,0,1098,27634
0.0986,-0.4945,-0.2256,1,935,27782
0.0746,-0.5148,-0.1942,2,974,27931
0.0777,-0.5136,-0.1904,0,1099,28110
0.0634,-0.4978,-0.2181,1,937,28258
0.0672,-0.4980,-0.2219,2,981,28406
0.0689,-0.5038,-0.2281,0,1104,28587
0.0651,-0.4997,-0.2324,1,940,28735
0.0676,-0.4955,-0.2387,2,985,28883
0.0716,-0.4642,-0.2108,0,1093,29063
0.0763,-0.4689,-0.2052,1,937,29212
0.0829,-0.4636,-0.2142,2,986,29361
0.0814,-0.4796,-0.2281,0,1099,29539
0.0921,-0.4911,-0.2107,1,933,29686
0.0855,-0.4960,-0.2025,2,980,29835
0.0864,-0.4856,-0.1943,0,1094,30015
0.0825,-0.4815,-0.2011,1,933,30163
0.0894,-0.4767,-0.2092,2,984,30312
0.0901,-0.4743,-0.2093,0,1094,30491
0.0875,-0.4737,-0.2122,1,936,30639
0.0770,-0.4841,-0.1967,2,979,30788
-0.3755,-5.5168,-4.5679,0,3042,30968
0.7655,-3.3900,-0.5282,1,943,31117
0.3725,-3.1537,-0.0825,2,979,31265
0.3566,-1.1185,0.7861,0,1096,31444
-0.3198,-0.6590,-0.0462,1,939,31593
-0.1397,-0.4927,-0.3504,2,980,31741
-0.1246,-0.4043,-0.2702,0,1096,31921
-0.0378,-0.4833,-0.1416,1,936,32068
0.0149,-0.4389,-0.2193,2,980,32216
0.0142,-0.4557,-0.2349,0,1097,32397
0.0377,-0.4787,-0.1976,1,939,32544
0.0557,-0.4632,-0.2227,2,984,32692
0.0566,-0.4605,-0.2183,0,1093,32873
0.0571,-0.4596,-0.2177,1,943,33021
0.0591,-0.4598,-0.2193,2,984,33169
0.0593,-0.4707,-0.2274,0,1097,33349
0.0619,-0.4740,-0.2248,1,942,33498
0.0606,-0.4748,-0.2236,2,983,33647
0.0609,-0.4976,-0.2440,0,1106,33825
0.0683,-0.5059,-0.2303,1,938,33975
0.0546,-0.5182,-0.2109,2,974,34124
0.0598,-0.4919,-0.1890,0,1095,34301
0.0506,-0.4819,-0.2072,1,939,34450
0.0642,-0.4719,-0.2286,2,985,34598
0.0666,-0.4733,-0.2296,0,1098,34779
0.0794,-0.4848,-0.2096,1,935,34926
3.8027,2.5378,-5.3902,2,3042,35074
1.8894,2.4266,-1.1712,0,1098,35255
1.7464,0.6218,0.2461,1,947,35402
0.7752,-0.0993,0.8134,2,991,35551
0.9144,-0.8845,0.3516,0,1106,35731
0.6512,-0.4447,-0.4472,1,934,35879
0.3459,-0.6387,-0.0944,2,984,36027
0.3453,-0.6137,-0.0731,0,1097,36207
0.2273,-0.4850,-0.3016,1,937,36356
0.1539,-0.5414,-0.2041,0,986,36683
0.1169,-0.5031,-0.2732,1,942,36831
0.1003,-0.5154,-0.2514,2,990,36980
0.1059,-0.4603,-0.2041,0,1090,37159
0.0958,-0.4498,-0.2254,1,941,37307
0.0847,-0.4587,-0.2133,0,987,37636
0.0843,-0.4609,-0.2110,1,938,37784
0.0595,-0.4796,-0.1783,2,973,37933
0.1109,0.0357,0.2665,0,891,38112
0.0778,0.0818,0.2212,1,936,38261
0.0757,0.0795,0.2202,2,982,38410
0.0776,0.0810,0.2229,0,890,38588
0.0841,0.0732,0.2298,1,932,38736
0.0804,0.0700,0.2332,2,979,38886
0.0781,0.0489,0.2147,1,899,39213
0.0876,0.0579,0.2046,2,983,39362
0.0890,0.0703,0.2161,0,893,39541
0.0764,0.0860,0.2007,1,941,39688
0.0672,0.0741,0.2122,2,981,39837
0.0678,0.0790,0.2153,0,892,40017
0.0793,0.0646,0.2320,1,931,40165
0.0840,0.0707,0.2256,2,981,40314
0.0301,-0.4443,-0.2356,0,1094,40494
0.0569,-0.4720,-0.1903,1,935,40642
0.0636,-0.4673,-0.2000,2,979,40791
0.0616,-0.4975,-0.2258,0,1103,40970
0.0729,-0.5071,-0.2107,1,933,41118
0.0718,-0.5090,-0.2109,2,978,41266
0.1224,0.0279,0.2536,0,894,41446
0.0829,0.0860,0.1942,1,941,41593
0.0633,0.0626,0.2172,2,977,41742
0.0627,0.0520,0.2085,0,899,41922
0.0649,0.0486,0.2127,1,934,42071
0.0811,0.0653,0.1937,2,985,42218
0.0809,0.0618,0.1908,0,900,42398
0.0827,0.0614,0.1933,1,937,42546
0.0718,0.0478,0.2084,2,978,42695
0.0753,0.0515,0.2139,0,898,42874
0.0761,0.0529,0.2117,1,933,43024
0.0770,0.0532,0.2096,2,979,43172
0.0786,0.0571,0.2131,0,897,43351
0.0762,0.0604,0.2105,1,935,43499
0.0863,0.0707,0.1984,2,986,43649
0.0338,-0.4293,-0.2544,0,1094,43828
0.0634,-0.4593,-0.2040,1,939,43975
0.0710,-0.4550,-0.2117,2,985,44124
0.0697,-0.4810,-0.2364,0,1101,44304
0.0826,-0.4945,-0.2160,1,935,44451
0.0806,-0.4980,-0.2118,2,981,44600
0.0801,-0.5102,-0.2227,0,1105,44780
0.0684,-0.4999,-0.2441,1,942,44928
0.0712,-0.4994,-0.2472,2,987,45076
0.0730,-0.4899,-0.2372,0,1103,45256
0.0810,-0.4993,-0.2251,1,936,45405
0.0827,-0.5003,-0.2261,2,984,45554
0.1309,0.0294,0.2377,0,897,45732
0.1065,0.0636,0.2043,1,932,45882
0.1066,0.0640,0.2051,2,986,46030
0.0561,-0.4393,-0.2491,0,1095,46209
0.0780,-0.4610,-0.2163,1,940,46356
0.0762,-0.4602,-0.2176,2,986,46504
0.0777,-0.4759,-0.2319,0,1099,46685
0.0906,-0.4864,-0.2134,1,934,46833
0.0840,-0.4912,-0.2051,2,981,46981
0.1312,0.0258,0.2461,0,896,47161
0.0863,0.0871,0.1834,1,943,47308
0.0744,0.0755,0.1971,2,985,47457
0.0174,-0.4382,-0.2696,0,1099,47638
0.0554,-0.4739,-0.2098,1,940,47787
0.0678,-0.4621,-0.2303,2,987,47934
0.1172,0.0294,0.2056,0,903,48114
0.0833,0.0761,0.1552,1,947,48263
0.0604,0.0505,0.1819,2,981,48411
0.0008,-0.4546,-0.2735,0,1104,48590
0.0361,-0.4870,-0.2183,1,942,48738
0.0472,-0.4782,-0.2337,2,983,48887
0.0499,-0.4528,-0.2115,0,1090,49067
0.0634,-0.4656,-0.1903,1,935,49214
0.0867,-0.4475,-0.2209,2,990,49362
0.0845,-0.4760,-0.2463,0,1102,49543
0.1002,-0.4896,-0.2198,1,934,49691
0.0998,-0.4907,-0.2176,2,986,49840
0.1007,-0.4858,-0.2123,0,1097,50019
0.0940,-0.4770,-0.2271,1,938,50167
0.0861,-0.4835,-0.2160,2,984,50316
0.0885,-0.4923,-0.2251,0,1101,50495
0.0907,-0.4929,-0.2251,1,936,50644
0.0915,-0.4926,-0.2269,2,987,50792
0.0912,-0.5052,-0.2364,0,1106,50971
0.0954,-0.5073,-0.2320,1,935,51119
0.1021,-0.5004,-0.2437,2,991,51268
0.1036,-0.4885,-0.2327,0,1101,51448
0.1097,-0.4959,-0.2209,1,932,51596
0.1084,-0.4960,-0.2201,2,987,51744
-0.2816,-5.4960,-4.5887,0,3042,51924
0.8019,-3.3820,-0.5382,1,942,52072
0.3850,-3.1377,-0.0710,0,977,52401
0.2531,-3.2741,-0.3368,1,930,52549
0.1738,-3.2207,-0.2328,0,984,52877
0.1264,-3.2660,-0.3195,1,940,53025
0.0980,-3.2456,-0.2793,2,985,53174
0.1915,-1.0678,0.7077,0,1093,53353
-0.4091,-0.6874,0.0230,1,937,53501
-0.1837,-0.4696,-0.3692,2,982,53650
-0.1660,-0.3817,-0.2853,0,1096,53829
-0.0519,-0.4847,-0.1179,1,933,53977
0.0307,-0.4151,-0.2353,0,989,54305
0.0602,-0.4432,-0.1911,1,939,54454
0.0730,-0.4335,-0.2091,2,988,54602
0.0706,-0.4632,-0.2349,0,1097,54781
0.0796,-0.4722,-0.2201,1,939,54930
0.0705,-0.4811,-0.2084,2,981,55079
0.0687,-0.5064,-0.2303,0,1105,55258
0.0619,-0.4999,-0.2409,1,942,55407
0.0606,-0.5018,-0.2370,0,983,55735
0.0634,-0.5044,-0.2298,1,939,55882
0.0817,-0.4902,-0.2539,2,991,56031
0.0848,-0.4772,-0.2440,0,1101,56211
0.1033,-0.4959,-0.2145,1,932,56357
0.1050,-0.4926,-0.2201,2,987,56506
0.1091,-0.4755,-0.2033,0,1093,56687
0.0988,-0.4657,-0.2213,1,937,56835
0.0804,-0.4807,-0.1933,2,979,56982
0.0796,-0.5191,-0.2272,0,1107,57163
0.0700,-0.5111,-0.2447,1,941,57313
0.0764,-0.5081,-0.2531,2,988,57461
0.0787,-0.5104,-0.2553,0,1111,57639
0.0781,-0.5096,-0.2571,1,942,57788
0.0746,-0.5129,-0.2540,2,987,57937
0.0779,-0.4808,-0.2259,0,1098,58116
0.0842,-0.4865,-0.2186,1,936,58264
0.0863,-0.4839,-0.2244,2,986,58413
0.0888,-0.4860,-0.2266,0,1100,58592
0.0922,-0.4913,-0.2224,1,935,58739
0.0876,-0.4950,-0.2168,2,983,58888
0.0885,-0.4961,-0.2176,0,1101,59068
0.0842,-0.4929,-0.2218,1,936,59215
0.0881,-0.4892,-0.2303,2,987,59364
0.1345,0.0407,0.2360,0,895,59544
0.1113,0.0721,0.2053,1,933,59694
0.1103,0.0714,0.2078,2,988,59842
0.1067,0.0353,0.1756,0,908,60021
0.1034,0.0390,0.1711,1,934,60169
0.0925,0.0256,0.1832,2,982,60318
0.0976,0.0622,0.2145,0,895,60497
0.0829,0.0828,0.1942,1,941,60645
0.0795,0.0775,0.1984,2,986,60793
0.0828,0.0826,0.2038,0,893,60974
0.0812,0.0839,0.2029,1,940,61121
0.0813,0.0863,0.2031,2,987,61270
0.0260,-0.4243,-0.2642,0,1095,61450
0.0492,-0.4485,-0.2275,1,948,61597
0.0473,-0.4516,-0.2252,2,985,61745
0.0976,0.0223,0.1965,0,907,61926
0.0827,0.0421,0.1740,1,937,62074
0.0845,0.0417,0.1734,2,985,62223
0.0294,-0.4698,-0.2911,0,1110,62402
0.0745,-0.5120,-0.2166,1,934,62551
0.0827,-0.5071,-0.2295,2,984,62699
0.0859,-0.4832,-0.2101,0,1096,62878
0.0858,-0.4816,-0.2128,1,935,63026
0.0933,-0.4776,-0.2226,2,988,63176
0.0939,-0.4706,-0.2168,0,1094,63354
0.1001,-0.4767,-0.2049,1,932,63503
0.0925,-0.4830,-0.1975,2,982,63652
0.1358,0.0077,0.2304,0,903,63832
0.0848,0.0773,0.1574,1,946,63978
0.0604,0.0505,0.1853,2,981,64128
0.0017,-0.4470,-0.2667,0,1101,64308
0.0553,-0.4989,-0.1805,1,930,64456
0.0829,-0.4771,-0.2210,2,986,64605
0.0850,-0.4860,-0.2266,0,1100,64784
0.0890,-0.4913,-0.2192,1,935,64932
0.0897,-0.4907,-0.2244,2,986,65081
0.0925,-0.4898,-0.2229,0,1100,65260
0.0798,-0.4789,-0.2435,1,943,65408
0.0674,-0.4883,-0.2269,0,983,65736
0.0762,-0.4977,-0.2160,1,935,65884
0.0755,-0.4994,-0.2126,2,980,66032
0.0758,-0.5153,-0.2272,0,1107,66212
0.0777,-0.5184,-0.2230,1,934,66361
0.0899,-0.5081,-0.2430,2,988,66509
0.0936,-0.4769,-0.2153,0,1095,66689
0.0892,-0.4722,-0.2265,1,939,66836
0.0757,-0.4830,-0.2109,0,982,67165
0.0730,-0.4818,-0.2148,1,937,67314
0.0669,-0.4874,-0.2067,0,979,67641
0.0666,-0.4850,-0.2116,1,937,67789
0.0618,-0.4889,-0.2076,0,978,68118
0.0586,-0.4866,-0.2110,1,938,68265
0.0710,-0.4786,-0.2286,2,985,68414
0.0725,-0.4950,-0.2417,0,1105,68594
0.0857,-0.5071,-0.2203,1,933,68742
0.0894,-0.5037,-0.2261,2,984,68890
0.0906,-0.5167,-0.2393,0,1109,69070
0.0782,-0.5066,-0.2624,1,944,69218
0.0658,-0.5172,-0.2463,2,984,69367
0.0711,-0.4769,-0.2116,0,1095,69547
0.0636,-0.4692,-0.2274,1,943,69695
0.0678,-0.4655,-0.2337,2,987,69844
0.0694,-0.4798,-0.2463,0,1102,70023
0.0780,-0.4868,-0.2324,1,940,70171
0.0672,-0.4946,-0.2185,2,981,70319
0.0692,-0.5013,-0.2220,0,1103,70499
0.0714,-0.5026,-0.2186,1,936,70646
0.0703,-0.5042,-0.2168,2,979,70795
0.1222,0.0315,0.2483,0,895,70975
0.0953,0.0689,0.2117,1,933,71123
0.0964,0.0707,0.2085,0,986,71451
0.0908,0.0796,0.2008,1,938,71601
0.0881,0.0795,0.2031,2,987,71749
0.0895,0.0876,0.2084,0,891,71927
0.0799,0.1011,0.1920,1,945,72077
0.0586,0.0788,0.2143,0,980,72404
0.0507,0.0914,0.2017,1,945,72552
0.0630,0.1060,0.1866,2,990,72701
0.0639,0.0990,0.1808,0,895,72881
0.0811,0.0764,0.2040,1,938,73029
0.0793,0.0734,0.2059,2,984,73178
0.0211,-0.4457,-0.2621,0,1099,73357
0.0570,-0.4818,-0.2020,1,937,73504
0.0907,-0.4556,-0.2495,2,996,73653
0.1386,0.0719,0.2229,0,890,73833
0.1258,0.0903,0.2063,1,934,73981
0.1063,0.0701,0.2262,0,984,74309
0.0909,0.0936,0.2029,1,940,74458
0.0757,0.0795,0.2202,2,982,74606
0.0177,-0.4469,-0.2522,0,1098,74785
0.0457,-0.4739,-0.2066,1,940,74934
0.0503,-0.4677,-0.2151,2,981,75082
0.1015,0.0207,0.2157,0,904,75261
0.0810,0.0496,0.1859,1,936,75409
0.0827,0.0498,0.1857,2,984,75558
0.0831,0.0511,0.1870,0,903,75738
0.0858,0.0475,0.1913,1,935,75886
0.0843,0.0478,0.1912,2,983,76035
0.0313,-0.4596,-0.2675,0,1103,76215
0.0539,-0.4822,-0.2306,1,943,76362
0.0575,-0.4786,-0.2354,2,985,76510
0.0591,-0.4733,-0.2296,0,1098,76691
0.0619,-0.4773,-0.2248,1,942,76839
0.0589,-0.4796,-0.2210,2,982,76988
0.1084,0.0253,0.2225,0,901,77167
0.0828,0.0624,0.1857,1,939,77315
0.0721,0.0485,0.1975,0,980,77643
0.0683,0.0539,0.1911,1,938,77792
0.0672,0.0539,0.1920,2,981,77941
0.0104,-0.4406,-0.2537,0,1097,78119
0.0473,-0.4753,-0.1956,1,937,78267
0.0589,-0.4662,-0.2143,2,982,78416
0.0571,-0.4976,-0.2402,0,1106,78596
0.0729,-0.5135,-0.2139,1,933,78744
0.0664,-0.5201,-0.2067,2,975,78893
0.0675,-0.5345,-0.2187,0,1110,79072
0.0538,-0.5208,-0.2415,1,941,79220
0.0448,-0.5287,-0.2293,2,976,79369
0.0508,-0.5037,-0.2062,0,1101,79548
0.0457,-0.4995,-0.2143,1,938,79696
0.0573,-0.4883,-0.2337,2,983,79844
0.0563,-0.5053,-0.2469,0,1109,80025
0.0713,-0.5216,-0.2230,1,934,80173
0.0649,-0.5253,-0.2159,2,976,80320
0.0699,-0.5086,-0.2002,0,1100,80501
0.0649,-0.5056,-0.2102,1,934,80649
0.0723,-0.4999,-0.2210,2,982,80796
0.0727,-0.5038,-0.2243,0,1104,80977
0.0667,-0.4982,-0.2350,1,941,81125
0.0533,-0.5071,-0.2185,2,977,81273
0.1058,0.0212,0.2394,0,899,81454
0.0794,0.0572,0.2009,1,935,81602
0.0845,0.0620,0.1937,2,985,81753
0.0879,0.0694,0.2008,0,897,81930
0.0797,0.0796,0.1910,1,941,82078
0.0546,0.0531,0.2201,0,974,82406
0.0489,0.0603,0.2137,1,938,82554
0.0571,0.0707,0.2021,2,981,82702
-0.0074,-0.4597,-0.2781,0,1106,82882
0.0232,-0.4906,-0.2288,1,946,83030
0.0249,-0.4889,-0.2311,2,978,83178
0.0851,0.0412,0.2338,0,896,83358
0.0792,0.0476,0.2268,1,929,83506
0.0855,0.0552,0.2176,2,980,83654
0.0879,0.0540,0.2161,0,897,83834
0.0889,0.0551,0.2161,1,931,83984
0.0871,0.0532,0.2197,2,979,84133
0.0860,0.0331,0.2033,0,904,84312
0.0700,0.0570,0.1781,1,941,84459
0.0764,0.0646,0.1705,2,988,84609
0.0801,0.0943,0.1969,0,892,84788
0.1015,0.0635,0.2268,1,929,84935
0.1045,0.0647,0.2249,2,983,85083
0.1048,0.0693,0.2267,0,891,85264
0.0954,0.0828,0.2137,1,935,85411
0.1039,0.0931,0.2029,2,992,85560
0.1040,0.0831,0.1954,0,894,85740
0.1098,0.0743,0.2031,1,934,85888
0.0977,0.0613,0.2148,2,983,86035
0.0968,0.0545,0.2077,0,898,86216
0.0782,0.0827,0.1812,1,944,86365
0.0728,0.0741,0.1882,2,986,86514
0.0767,0.0887,0.2007,0,893,86692
0.0811,0.0828,0.2072,1,938,86841
0.0901,0.0924,0.1968,2,990,86990
0.0926,0.0968,0.1992,0,891,87169
0.0957,0.0914,0.2050,1,939,87316
0.0824,0.0761,0.2202,2,982,87465
0.0809,0.0525,0.2001,0,900,87645
0.0794,0.0540,0.1977,1,935,87793
0.0646,0.0364,0.2134,2,974,87942
0.0645,0.0325,0.2118,0,903,88122
0.0617,0.0348,0.2107,1,932,88268
0.0901,0.0687,0.1764,2,990,88417
0.0954,0.0912,0.1969,0,892,88598
0.0958,0.0925,0.1942,1,941,88747
0.0863,0.0809,0.2051,2,986,88895
0.0884,0.0775,0.2023,0,895,89074
0.0798,0.0903,0.1899,1,943,89223
0.0656,0.0761,0.2067,2,982,89371
0.0678,0.0821,0.2122,0,892,89550
0.0542,0.1032,0.1898,1,949,89698
0.0491,0.0978,0.1950,2,986,89845
0.0495,0.0974,0.1969,0,892,90027
0.0619,0.0807,0.2125,1,940,90174
0.0676,0.0890,0.2039,2,985,90323
0.0639,0.0553,0.1731,0,905,90503
0.0636,0.0580,0.1705,1,943,90650
0.0624,0.0566,0.1722,2,984,90799
0.0672,0.0862,0.1984,0,894,90979
0.0715,0.0807,0.2029,1,940,91127
0.0656,0.0761,0.2067,2,982,91277
0.0681,0.0846,0.2145,0,891,91455
0.0683,0.0871,0.2125,1,940,91604
0.0656,0.0828,0.2168,2,982,91753
0.0675,0.0765,0.2130,0,893,91931
0.0667,0.0785,0.2115,1,939,92079
0.0620,0.0754,0.2143,2,980,92227
0.0645,0.0765,0.2161,0,893,92408
0.0634,0.0785,0.2147,1,939,92556
0.0602,0.0733,0.2197,2,979,92704
0.0584,0.0480,0.1963,0,903,92884
0.0665,0.0401,0.2053,1,933,93032
0.0775,0.0546,0.1912,2,983,93181
0.0249,-0.4457,-0.2621,0,1099,93361
0.0586,-0.4802,-0.2078,1,938,93509
0.0710,-0.4719,-0.2252,2,985,93658
0.1229,0.0545,0.2367,0,892,93837
0.1112,0.0742,0.2192,1,931,93985
0.1100,0.0741,0.2187,0,986,94313
0.0958,0.0957,0.1975,1,941,94461
0.0881,0.0863,0.2065,2,987,94609
0.0876,0.0699,0.1923,0,898,94789
0.0876,0.0700,0.1911,1,938,94937
0.0827,0.0633,0.1992,2,984,95085
0.0865,0.0815,0.2145,0,891,95265
0.0828,0.0882,0.2083,1,939,95414
0.0793,0.0836,0.2127,2,984,95561
0.0792,0.0745,0.2053,0,895,95741
0.0889,0.0614,0.2192,1,931,95890
0.0874,0.0606,0.2189,2,981,96039
0.0344,-0.4430,-0.2310,0,1092,96219
0.0538,-0.4626,-0.2008,1,939,96367
0.0517,-0.4654,-0.1975,2,978,96517
0.0523,-0.4769,-0.2078,0,1095,96695
0.0474,-0.4725,-0.2177,1,943,96842
0.0576,-0.4621,-0.2337,2,987,96991
