TIME 	 VAUXP[1] 	 VAUXN[1] 
11171662 0.5 0
11173742 0.5 0
11175822 0.5 0
11177902 0.5 0
11179982 0.5 0
11182062 0.5 0
11184142 0.5 0
11186222 0.5 0
11188302 0.5 0
11190382 0.5 0
11192462 0.5 0
11194542 0.5 0
11196622 0.5 0
11198702 0.5 0
11200782 0.5 0
11202862 0.5 0
11204942 0.5 0
11207022 0.5 0
11209102 0.5 0
11211182 0.5 0
11213262 0.5 0
11215342 0.5 0
11217422 0.5 0
11219502 0.5 0
11221582 0.5 0
11223662 0.5 0
11225742 0.5 0
11227822 0.5 0
11229902 0.5 0
11231982 0.5 0
11234062 0.5 0
11236142 0.5 0
11238222 0.5 0
11240302 0.5 0
11242382 0.5 0
11244462 0.5 0
11246542 0.5 0
11248622 0.5 0
11250701 0.5 0
11252781 0.5 0
11254861 0.5 0
11256941 0.5 0
11259021 0.5 0
11261101 0.5 0
11263181 0.5 0
11265261 0.5 0
11267341 0.5 0
11269421 0.5 0
11271501 0.5 0
11273581 0.5 0
11275661 0.5 0
11277741 0.5 0
11279821 0.5 0
11281901 0.5 0
11283981 0.5 0
11286061 0.5 0
11288141 0.5 0
11290221 0.5 0
11292301 0.5 0
11294381 0.5 0
11296461 0.5 0
11298541 0.5 0
11300621 0.5 0
11302701 0.5 0
11304781 0.5 0
11306861 0.5 0
11308941 0.5 0
11311021 0.5 0
11313101 0.5 0
11315181 0.5 0
11317261 0.5 0
11319341 0.5 0
11321421 0.5 0
11323501 0.5 0
11325581 0.5 0
11327661 0.5 0
11329741 0.5 0
11331821 0.5 0
11333901 0.5 0
11335981 0.5 0
11338061 0.5 0
11340141 0.5 0
11342221 0.5 0
11344301 0.5 0
11346381 0.5 0
11348461 0.5 0
11350541 0.5 0
11352621 0.5 0
11354701 0.5 0
11356781 0.5 0
11358861 0.5 0
11360941 0.5 0
11363021 0.5 0
11365101 0.5 0
11367181 0.5 0
11369261 0.5 0
11371341 0.5 0
11373421 0.5 0
11375501 0.5 0
11377581 0.5 0
11379661 0.5 0
11381741 0.5 0
11383821 0.5 0
11385901 0.5 0
11387981 0.5 0
11390061 0.5 0
11392141 0.5 0
11394221 0.5 0
11396301 0.5 0
11398381 0.5 0
11400461 0.5 0
11402541 0.5 0
11404621 0.5 0
11406701 0.5 0
11408781 0.5 0
11410861 0.5 0
11412941 0.5 0
11415021 0.5 0
11417101 0.5 0
11419181 0.5 0
11421261 0.5 0
11423341 0.5 0
11425421 0.5 0
11427501 0.5 0
11429581 0.5 0
11431661 0.5 0
11433741 0.5 0
11435821 0.5 0
11437901 0.5 0
11439981 0.5 0
11442061 0.5 0
11444141 0.5 0
11446221 0.5 0
11448301 0.5 0
11450381 0.5 0
11452461 0.5 0
11454541 0.5 0
11456621 0.5 0
11458701 0.5 0
11460781 0.5 0
11462861 0.5 0
11464941 0.5 0
11467021 0.5 0
11469101 0.5 0
11471181 0.5 0
11473261 0.5 0
11475341 0.5 0
11477421 0.5 0
11479501 0.5 0
11481581 0.5 0
11483661 0.5 0
11485741 0.5 0
11487821 0.5 0
11489901 0.5 0
11491981 0.5 0
11494061 0.5 0
11496141 0.5 0
11498221 0.5 0
11500301 0.5 0
11502381 0.5 0
11504461 0.5 0
11506541 0.5 0
11508621 0.5 0
11510701 0.5 0
11512781 0.5 0
11514861 0.5 0
11516941 0.5 0
11519021 0.5 0
11521101 0.5 0
11523181 0.5 0
11525261 0.5 0
11527341 0.5 0
11529421 0.5 0
11531501 0.5 0
11533581 0.5 0
11535661 0.5 0
11537741 0.5 0
11539821 0.5 0
11541901 0.5 0
11543981 0.5 0
11546061 0.5 0
11548141 0.5 0
11550221 0.5 0
11552301 0.5 0
11554381 0.5 0
11556461 0.5 0
11558541 0.5 0
11560621 0.5 0
11562701 0.5 0
11564781 0.5 0
11566861 0.5 0
11568941 0.5 0
11571021 0.5 0
11573101 0.5 0
11575181 0.5 0
11577261 0.5 0
11579341 0.5 0
11581421 0.5 0
11583501 0.5 0
11585581 0.5 0
11587661 0.5 0
11589741 0.5 0
11591821 0.5 0
11593901 0.5 0
11595981 0.5 0
11598061 0.5 0
11600141 0.5 0
11602221 0.5 0
11604301 0.5 0
11606381 0.5 0
11608461 0.5 0
11610541 0.5 0
11612621 0.5 0
11614701 0.5 0
11616781 0.5 0
11618861 0.5 0
11620941 0.5 0
11623021 0.5 0
11625101 0.5 0
11627181 0.5 0
11629261 0.5 0
11631341 0.5 0
11633421 0.5 0
11635501 0.5 0
11637581 0.5 0
11639661 0.5 0
11641741 0.5 0
11643821 0.5 0
11645901 0.5 0
11647981 0.5 0
11650061 0.5 0
11652141 0.5 0
11654221 0.5 0
11656301 0.5 0
11658381 0.5 0
11660461 0.5 0
11662541 0.5 0
11664621 0.5 0
11666701 0.5 0
11668781 0.5 0
11670861 0.5 0
11672941 0.5 0
11675021 0.5 0
11677101 0.5 0
11679181 0.5 0
11681261 0.5 0
11683341 0.5 0
11685421 0.5 0
11687501 0.5 0
11689581 0.5 0
11691661 0.5 0
11693741 0.5 0
11695821 0.5 0
11697901 0.5 0
11699981 0.5 0
11702061 0.5 0
11704141 0.5 0
11706221 0.5 0
11708301 0.5 0
11710381 0.5 0
11712461 0.5 0
11714541 0.5 0
11716621 0.5 0
11718701 0.5 0
11720781 0.5 0
11722861 0.5 0
11724941 0.5 0
11727021 0.5 0
11729101 0.5 0
11731181 0.5 0
11733261 0.5 0
11735341 0.5 0
11737421 0.5 0
11739501 0.5 0
11741581 0.5 0
11743661 0.5 0
11745741 0.5 0
11747821 0.5 0
11749901 0.5 0
11751981 0.5 0
11754061 0.5 0
11756141 0.5 0
11758221 0.5 0
11760301 0.5 0
11762381 0.5 0
11764461 0.5 0
11766541 0.5 0
11768621 0.5 0
11770701 0.5 0
11772781 0.5 0
11774861 0.5 0
11776941 0.5 0
11779021 0.5 0
11781101 0.5 0
11783181 0.5 0
11785261 0.5 0
11787341 0.5 0
11789421 0.5 0
11791501 0.5 0
11793581 0.5 0
11795661 0.5 0
11797741 0.5 0
11799821 0.5 0
11801901 0.5 0
11803981 0.5 0
11806061 0.5 0
11808141 0.5 0
11810221 0.5 0
11812301 0.5 0
11814381 0.5 0
11816461 0.5 0
11818541 0.5 0
11820621 0.5 0
11822701 0.5 0
11824781 0.5 0
11826861 0.5 0
11828941 0.5 0
11831021 0.5 0
11833101 0.5 0
11835181 0.5 0
11837261 0.5 0
11839341 0.5 0
11841421 0.5 0
11843501 0.5 0
11845581 0.5 0
11847661 0.5 0
11849741 0.5 0
11851821 0.5 0
11853901 0.5 0
11855981 0.5 0
11858061 0.5 0
11860141 0.5 0
11862221 0.5 0
11864301 0.5 0
11866381 0.5 0
11868461 0.5 0
11870541 0.5 0
11872621 0.5 0
11874701 0.5 0
11876780 0.5 0
11878860 0.5 0
11880940 0.5 0
11883020 0.5 0
11885100 0.5 0
11887180 0.5 0
11889260 0.5 0
11891340 0.5 0
11893420 0.5 0
11895500 0.5 0
11897580 0.5 0
11899660 0.5 0
11901740 0.5 0
11903820 0.5 0
11905900 0.5 0
11907980 0.5 0
11910060 0.5 0
11912140 0.5 0
11914220 0.5 0
11916300 0.5 0
11918380 0.5 0
11920460 0.5 0
11922540 0.5 0
11924620 0.5 0
11926700 0.5 0
11928780 0.5 0
11930860 0.5 0
11932940 0.5 0
11935020 0.5 0
11937100 0.5 0
11939180 0.5 0
11941260 0.5 0
11943340 0.5 0
11945420 0.5 0
11947500 0.5 0
11949580 0.5 0
11951660 0.5 0
11953740 0.5 0
11955820 0.5 0
11957900 0.5 0
11959980 0.5 0
11962060 0.5 0
11964140 0.5 0
11966220 0.5 0
11968300 0.5 0
11970380 0.5 0
11972460 0.5 0
11974540 0.5 0
11976620 0.5 0
11978700 0.5 0
11980780 0.5 0
11982860 0.5 0
11984940 0.5 0
11987020 0.5 0
11989100 0.5 0
11991180 0.5 0
11993260 0.5 0
11995340 0.5 0
11997420 0.5 0
11999500 0.5 0
12001580 0.5 0
12003660 0.5 0
12005740 0.5 0
12007820 0.5 0
12009900 0.5 0
12011980 0.5 0
12014060 0.5 0
12016140 0.5 0
12018220 0.5 0
12020300 0.5 0
12022380 0.5 0
12024460 0.5 0
12026540 0.5 0
12028620 0.5 0
12030700 0.5 0
12032780 0.5 0
12034860 0.5 0
12036940 0.5 0
12039020 0.5 0
12041100 0.5 0
12043180 0.5 0
12045260 0.5 0
12047340 0.5 0
12049420 0.5 0
12051500 0.5 0
12053580 0.5 0
12055660 0.5 0
12057740 0.5 0
12059820 0.5 0
12061900 0.5 0
12063980 0.5 0
12066060 0.5 0
12068140 0.5 0
12070220 0.5 0
12072300 0.5 0
12074380 0.5 0
12076460 0.5 0
12078540 0.5 0
12080620 0.5 0
12082700 0.5 0
12084780 0.5 0
12086860 0.5 0
12088940 0.5 0
12091020 0.5 0
12093100 0.5 0
12095180 0.5 0
12097260 0.5 0
12099340 0.5 0
12101420 0.5 0
12103500 0.5 0
12105580 0.5 0
12107660 0.5 0
12109740 0.5 0
12111820 0.5 0
12113900 0.5 0
12115980 0.5 0
12118060 0.5 0
12120140 0.5 0
12122220 0.5 0
12124300 0.5 0
12126380 0.5 0
12128460 0.5 0
12130540 0.5 0
12132620 0.5 0
12134700 0.5 0
12136780 0.5 0
12138860 0.5 0
12140940 0.5 0
12143020 0.5 0
12145100 0.5 0
12147180 0.5 0
12149260 0.5 0
12151340 0.5 0
12153420 0.5 0
12155500 0.5 0
12157580 0.5 0
12159660 0.5 0
12161740 0.5 0
12163820 0.5 0
12165900 0.5 0
12167980 0.5 0
12170060 0.5 0
12172140 0.5 0
12174220 0.5 0
12176300 0.5 0
12178380 0.5 0
12180460 0.5 0
12182540 0.5 0
12184620 0.5 0
12186700 0.5 0
12188780 0.5 0
12190860 0.5 0
12192940 0.5 0
12195020 0.5 0
12197100 0.5 0
12199180 0.5 0
12201260 0.5 0
12203340 0.5 0
12205420 0.5 0
12207500 0.5 0
12209580 0.5 0
12211660 0.5 0
12213740 0.5 0
12215820 0.5 0
12217900 0.5 0
12219980 0.5 0
12222060 0.5 0
12224140 0.5 0
12226220 0.5 0
12228300 0.5 0
12230380 0.5 0
12232460 0.5 0
12234540 0.5 0
12236620 0.5 0
12238700 0.5 0
12240780 0.5 0
12242860 0.5 0
12244940 0.5 0
12247020 0.5 0
12249100 0.5 0
12251180 0.5 0
12253260 0.5 0
12255340 0.5 0
12257420 0.5 0
12259500 0.5 0
12261580 0.5 0
12263660 0.5 0
12265740 0.5 0
12267820 0.5 0
12269900 0.5 0
12271980 0.5 0
12274060 0.5 0
12276140 0.5 0
12278220 0.5 0
12280300 0.5 0
12282380 0.5 0
12284460 0.5 0
12286540 0.5 0
12288620 0.5 0
12290700 0.5 0
12292780 0.5 0
12294860 0.5 0
12296940 0.5 0
12299020 0.5 0
12301100 0.5 0
12303180 0.5 0
12305260 0.5 0
12307340 0.5 0
12309420 0.5 0
12311500 0.5 0
12313580 0.5 0
12315660 0.5 0
12317740 0.5 0
12319820 0.5 0
12321900 0.5 0
12323980 0.5 0
12326060 0.5 0
12328140 0.5 0
12330220 0.5 0
12332300 0.5 0
12334380 0.5 0
12336460 0.5 0
12338540 0.5 0
12340620 0.5 0
12342700 0.5 0
12344780 0.5 0
12346860 0.5 0
12348940 0.5 0
12351020 0.5 0
12353100 0.5 0
12355180 0.5 0
12357260 0.5 0
12359340 0.5 0
12361420 0.5 0
12363500 0.5 0
12365580 0.5 0
12367660 0.5 0
12369740 0.5 0
12371820 0.5 0
12373900 0.5 0
12375980 0.5 0
12378060 0.5 0
12380140 0.5 0
12382220 0.5 0
12384300 0.5 0
12386380 0.5 0
12388460 0.5 0
12390540 0.5 0
12392620 0.5 0
12394700 0.5 0
12396780 0.5 0
12398860 0.5 0
12400940 0.5 0
12403020 0.5 0
12405100 0.5 0
12407180 0.5 0
12409260 0.5 0
12411340 0.5 0
12413420 0.5 0
12415500 0.5 0
12417580 0.5 0
12419660 0.5 0
12421740 0.5 0
12423820 0.5 0
12425900 0.5 0
12427980 0.5 0
12430060 0.5 0
12432140 0.5 0
12434220 0.5 0
12436300 0.5 0
12438380 0.5 0
12440460 0.5 0
12442540 0.5 0
12444620 0.5 0
12446700 0.5 0
12448780 0.5 0
12450860 0.5 0
12452940 0.5 0
12455020 0.5 0
12457100 0.5 0
12459180 0.5 0
12461260 0.5 0
12463340 0.5 0
12465420 0.5 0
12467500 0.5 0
12469580 0.5 0
12471660 0.5 0
12473740 0.5 0
12475820 0.5 0
12477900 0.5 0
12479980 0.5 0
12482060 0.5 0
12484140 0.5 0
12486220 0.5 0
12488300 0.5 0
12490380 0.5 0
12492460 0.5 0
12494540 0.5 0
12496620 0.5 0
12498700 0.5 0
12500779 0.5 0
12502859 0.5 0
12504939 0.5 0
12507019 0.5 0
12509099 0.5 0
12511179 0.5 0
12513259 0.5 0
12515339 0.5 0
12517419 0.5 0
12519499 0.5 0
12521579 0.5 0
12523659 0.5 0
12525739 0.5 0
12527819 0.5 0
12529899 0.5 0
12531979 0.5 0
12534059 0.5 0
12536139 0.5 0
12538219 0.5 0
12540299 0.5 0
12542379 0.5 0
12544459 0.5 0
12546539 0.5 0
12548619 0.5 0
12550699 0.5 0
12552779 0.5 0
12554859 0.5 0
12556939 0.5 0
12559019 0.5 0
12561099 0.5 0
12563179 0.5 0
12565259 0.5 0
12567339 0.5 0
12569419 0.5 0
12571499 0.5 0
12573579 0.5 0
12575659 0.5 0
12577739 0.5 0
12579819 0.5 0
12581899 0.5 0
12583979 0.5 0
12586059 0.5 0
12588139 0.5 0
12590219 0.5 0
12592299 0.5 0
12594379 0.5 0
12596459 0.5 0
12598539 0.5 0
12600619 0.5 0
12602699 0.5 0
12604779 0.5 0
12606859 0.5 0
12608939 0.5 0
12611019 0.5 0
12613099 0.5 0
12615179 0.5 0
12617259 0.5 0
12619339 0.5 0
12621419 0.5 0
12623499 0.5 0
12625579 0.5 0
12627659 0.5 0
12629739 0.5 0
12631819 0.5 0
12633899 0.5 0
12635979 0.5 0
12638059 0.5 0
12640139 0.5 0
12642219 0.5 0
12644299 0.5 0
12646379 0.5 0
12648459 0.5 0
12650539 0.5 0
12652619 0.5 0
12654699 0.5 0
12656779 0.5 0
12658859 0.5 0
12660939 0.5 0
12663019 0.5 0
12665099 0.5 0
12667179 0.5 0
12669259 0.5 0
12671339 0.5 0
12673419 0.5 0
12675499 0.5 0
12677579 0.5 0
12679659 0.5 0
12681739 0.5 0
12683819 0.5 0
12685899 0.5 0
12687979 0.5 0
12690059 0.5 0
12692139 0.5 0
12694219 0.5 0
12696299 0.5 0
12698379 0.5 0
12700459 0.5 0
12702539 0.5 0
12704619 0.5 0
12706699 0.5 0
12708779 0.5 0
12710859 0.5 0
12712939 0.5 0
12715019 0.5 0
12717099 0.5 0
12719179 0.5 0
12721259 0.5 0
12723339 0.5 0
12725419 0.5 0
12727499 0.5 0
12729579 0.5 0
12731659 0.5 0
12733739 0.5 0
12735819 0.5 0
12737899 0.5 0
12739979 0.5 0
12742059 0.5 0
12744139 0.5 0
12746219 0.5 0
12748299 0.5 0
12750379 0.5 0
12752459 0.5 0
12754539 0.5 0
12756619 0.5 0
12758699 0.5 0
12760779 0.5 0
12762859 0.5 0
12764939 0.5 0
12767019 0.5 0
12769099 0.5 0
12771179 0.5 0
12773259 0.5 0
12775339 0.5 0
12777419 0.5 0
12779499 0.5 0
12781579 0.5 0
12783659 0.5 0
12785739 0.5 0
12787819 0.5 0
12789899 0.5 0
12791979 0.5 0
12794059 0.5 0
12796139 0.5 0
12798219 0.5 0
12800299 0.5 0
12802379 0.5 0
12804459 0.5 0
12806539 0.5 0
12808619 0.5 0
12810699 0.5 0
12812779 0.5 0
12814859 0.5 0
12816939 0.5 0
12819019 0.5 0
12821099 0.5 0
12823179 0.5 0
12825259 0.5 0
12827339 0.5 0
12829419 0.5 0
12831499 0.5 0
12833579 0.5 0
12835659 0.5 0
12837739 0.5 0
12839819 0.5 0
12841899 0.5 0
12843979 0.5 0
12846059 0.5 0
12848139 0.5 0
12850219 0.5 0
12852299 0.5 0
12854379 0.5 0
12856459 0.5 0
12858539 0.5 0
12860619 0.5 0
12862699 0.5 0
12864779 0.5 0
12866859 0.5 0
12868939 0.5 0
12871019 0.5 0
12873099 0.5 0
12875179 0.5 0
12877259 0.5 0
12879339 0.5 0
12881419 0.5 0
12883499 0.5 0
12885579 0.5 0
12887659 0.5 0
12889739 0.5 0
12891819 0.5 0
12893899 0.5 0
12895979 0.5 0
12898059 0.5 0
12900139 0.5 0
12902219 0.5 0
12904299 0.5 0
12906379 0.5 0
12908459 0.5 0
12910539 0.5 0
12912619 0.5 0
12914699 0.5 0
12916779 0.5 0
12918859 0.5 0
12920939 0.5 0
12923019 0.5 0
12925099 0.5 0
12927179 0.5 0
12929259 0.5 0
12931339 0.5 0
12933419 0.5 0
12935499 0.5 0
12937579 0.5 0
12939659 0.5 0
12941739 0.5 0
12943819 0.5 0
12945899 0.5 0
12947979 0.5 0
12950059 0.5 0
12952139 0.5 0
12954219 0.5 0
12956299 0.5 0
12958379 0.5 0
12960459 0.5 0
12962539 0.5 0
12964619 0.5 0
12966699 0.5 0
12968779 0.5 0
12970859 0.5 0
12972939 0.5 0
12975019 0.5 0
12977099 0.5 0
12979179 0.5 0
12981259 0.5 0
12983339 0.5 0
12985419 0.5 0
12987499 0.5 0
12989579 0.5 0
12991659 0.5 0
12993739 0.5 0
12995819 0.5 0
12997899 0.5 0
12999979 0.5 0
13002059 0.5 0
13004139 0.5 0
13006219 0.5 0
13008299 0.5 0
13010379 0.5 0
13012459 0.5 0
13014539 0.5 0
13016619 0.5 0
13018699 0.5 0
13020779 0.5 0
13022859 0.5 0
13024939 0.5 0
13027019 0.5 0
13029099 0.5 0
13031179 0.5 0
13033259 0.5 0
13035339 0.5 0
13037419 0.5 0
13039499 0.5 0
13041579 0.5 0
13043659 0.5 0
13045739 0.5 0
13047819 0.5 0
13049899 0.5 0
13051979 0.5 0
13054059 0.5 0
13056139 0.5 0
13058219 0.5 0
13060299 0.5 0
13062379 0.5 0
13064459 0.5 0
13066539 0.5 0
13068619 0.5 0
13070699 0.5 0
13072779 0.5 0
13074859 0.5 0
13076939 0.5 0
13079019 0.5 0
13081099 0.5 0
13083179 0.5 0
13085259 0.5 0
13087339 0.5 0
13089419 0.5 0
13091499 0.5 0
13093579 0.5 0
13095659 0.5 0
13097739 0.5 0
13099819 0.5 0
13101899 0.5 0
13103979 0.5 0
13106059 0.5 0
13108139 0.5 0
13110219 0.5 0
13112299 0.5 0
13114379 0.5 0
13116459 0.5 0
13118539 0.5 0
13120619 0.5 0
13122699 0.5 0
13124779 0.5 0
13126858 0.5 0
13128938 0.5 0
13131018 0.5 0
13133098 0.5 0
13135178 0.5 0
13137258 0.5 0
13139338 0.5 0
13141418 0.5 0
13143498 0.5 0
13145578 0.5 0
13147658 0.5 0
13149738 0.5 0
13151818 0.5 0
13153898 0.5 0
13155978 0.5 0
13158058 0.5 0
13160138 0.5 0
13162218 0.5 0
13164298 0.5 0
13166378 0.5 0
13168458 0.5 0
13170538 0.5 0
13172618 0.5 0
13174698 0.5 0
13176778 0.5 0
13178858 0.5 0
13180938 0.5 0
13183018 0.5 0
13185098 0.5 0
13187178 0.5 0
13189258 0.5 0
13191338 0.5 0
13193418 0.5 0
13195498 0.5 0
13197578 0.5 0
13199658 0.5 0
13201738 0.5 0
13203818 0.5 0
13205898 0.5 0
13207978 0.5 0
13210058 0.5 0
13212138 0.5 0
13214218 0.5 0
13216298 0.5 0
13218378 0.5 0
13220458 0.5 0
13222538 0.5 0
13224618 0.5 0
13226698 0.5 0
13228778 0.5 0
13230858 0.5 0
13232938 0.5 0
13235018 0.5 0
13237098 0.5 0
13239178 0.5 0
13241258 0.5 0
13243338 0.5 0
13245418 0.5 0
13247498 0.5 0
13249578 0.5 0
13251658 0.5 0
13253738 0.5 0
13255818 0.5 0
13257898 0.5 0
13259978 0.5 0
13262058 0.5 0
13264138 0.5 0
13266218 0.5 0
13268298 0.5 0
13270378 0.5 0
13272458 0.5 0
13274538 0.5 0
13276618 0.5 0
13278698 0.5 0
13280778 0.5 0
13282858 0.5 0
13284938 0.5 0
13287018 0.5 0
13289098 0.5 0
13291178 0.5 0
13293258 0.5 0
13295338 0.5 0
13297418 0.5 0
13299498 0.5 0
13301578 0.5 0
13303658 0.5 0
13305738 0.5 0
13307818 0.5 0
13309898 0.5 0
13311978 0.5 0
13314058 0.5 0
13316138 0.5 0
13318218 0.5 0
13320298 0.5 0
13322378 0.5 0
13324458 0.5 0
13326538 0.5 0
13328618 0.5 0
13330698 0.5 0
13332778 0.5 0
13334858 0.5 0
13336938 0.5 0
13339018 0.5 0
13341098 0.5 0
13343178 0.5 0
13345258 0.5 0
13347338 0.5 0
13349418 0.5 0
13351498 0.5 0
13353578 0.5 0
13355658 0.5 0
13357738 0.5 0
13359818 0.5 0
13361898 0.5 0
13363978 0.5 0
13366058 0.5 0
13368138 0.5 0
13370218 0.5 0
13372298 0.5 0
13374378 0.5 0
13376458 0.5 0
13378538 0.5 0
13380618 0.5 0
13382698 0.5 0
13384778 0.5 0
13386858 0.5 0
13388938 0.5 0
13391018 0.5 0
13393098 0.5 0
13395178 0.5 0
13397258 0.5 0
13399338 0.5 0
13401418 0.5 0
13403498 0.5 0
13405578 0.5 0
13407658 0.5 0
13409738 0.5 0
13411818 0.5 0
13413898 0.5 0
13415978 0.5 0
13418058 0.5 0
13420138 0.5 0
13422218 0.5 0
13424298 0.5 0
13426378 0.5 0
13428458 0.5 0
13430538 0.5 0
13432618 0.5 0
13434698 0.5 0
13436778 0.5 0
13438858 0.5 0
13440938 0.5 0
13443018 0.5 0
13445098 0.5 0
13447178 0.5 0
13449258 0.5 0
13451338 0.5 0
13453418 0.5 0
13455498 0.5 0
13457578 0.5 0
13459658 0.5 0
13461738 0.5 0
13463818 0.5 0
13465898 0.5 0
13467978 0.5 0
13470058 0.5 0
13472138 0.5 0
13474218 0.5 0
13476298 0.5 0
13478378 0.5 0
13480458 0.5 0
13482538 0.5 0
13484618 0.5 0
13486698 0.5 0
13488778 0.5 0
13490858 0.5 0
13492938 0.5 0
13495018 0.5 0
13497098 0.5 0
13499178 0.5 0
13501258 0.5 0
13503338 0.5 0
13505418 0.5 0
13507498 0.5 0
13509578 0.5 0
13511658 0.5 0
13513738 0.5 0
13515818 0.5 0
13517898 0.5 0
13519978 0.5 0
13522058 0.5 0
13524138 0.5 0
13526218 0.5 0
13528298 0.5 0
13530378 0.5 0
13532458 0.5 0
13534538 0.5 0
13536618 0.5 0
13538698 0.5 0
13540778 0.5 0
13542858 0.5 0
13544938 0.5 0
13547018 0.5 0
13549098 0.5 0
13551178 0.5 0
13553258 0.5 0
13555338 0.5 0
13557418 0.5 0
13559498 0.5 0
13561578 0.5 0
13563658 0.5 0
13565738 0.5 0
13567818 0.5 0
13569898 0.5 0
13571978 0.5 0
13574058 0.5 0
13576138 0.5 0
13578218 0.5 0
13580298 0.5 0
13582378 0.5 0
13584458 0.5 0
13586538 0.5 0
13588618 0.5 0
13590698 0.5 0
13592778 0.5 0
13594858 0.5 0
13596938 0.5 0
13599018 0.5 0
13601098 0.5 0
13603178 0.5 0
13605258 0.5 0
13607338 0.5 0
13609418 0.5 0
13611498 0.5 0
13613578 0.5 0
13615658 0.5 0
13617738 0.5 0
13619818 0.5 0
13621898 0.5 0
13623978 0.5 0
13626058 0.5 0
13628138 0.5 0
13630218 0.5 0
13632298 0.5 0
13634378 0.5 0
13636458 0.5 0
13638538 0.5 0
13640618 0.5 0
13642698 0.5 0
13644778 0.5 0
13646858 0.5 0
13648938 0.5 0
13651018 0.5 0
13653098 0.5 0
13655178 0.5 0
13657258 0.5 0
13659338 0.5 0
13661418 0.5 0
13663498 0.5 0
13665578 0.5 0
13667658 0.5 0
13669738 0.5 0
13671818 0.5 0
13673898 0.5 0
13675978 0.5 0
13678058 0.5 0
13680138 0.5 0
13682218 0.5 0
13684298 0.5 0
13686378 0.5 0
13688458 0.5 0
13690538 0.5 0
13692618 0.5 0
13694698 0.5 0
13696778 0.5 0
13698858 0.5 0
13700938 0.5 0
13703018 0.5 0
13705098 0.5 0
13707178 0.5 0
13709258 0.5 0
13711338 0.5 0
13713418 0.5 0
13715498 0.5 0
13717578 0.5 0
13719658 0.5 0
13721738 0.5 0
13723818 0.5 0
13725898 0.5 0
13727978 0.5 0
13730058 0.5 0
13732138 0.5 0
13734218 0.5 0
13736298 0.5 0
13738378 0.5 0
13740458 0.5 0
13742538 0.5 0
13744618 0.5 0
13746698 0.5 0
13748778 0.5 0
13750857 0.5 0
13752937 0.5 0
13755017 0.5 0
13757097 0.5 0
13759177 0.5 0
13761257 0.5 0
13763337 0.5 0
13765417 0.5 0
13767497 0.5 0
13769577 0.5 0
13771657 0.5 0
13773737 0.5 0
13775817 0.5 0
13777897 0.5 0
13779977 0.5 0
13782057 0.5 0
13784137 0.5 0
13786217 0.5 0
13788297 0.5 0
13790377 0.5 0
13792457 0.5 0
13794537 0.5 0
13796617 0.5 0
13798697 0.5 0
13800777 0.5 0
13802857 0.5 0
13804937 0.5 0
13807017 0.5 0
13809097 0.5 0
13811177 0.5 0
13813257 0.5 0
13815337 0.5 0
13817417 0.5 0
13819497 0.5 0
13821577 0.5 0
13823657 0.5 0
13825737 0.5 0
13827817 0.5 0
13829897 0.5 0
13831977 0.5 0
13834057 0.5 0
13836137 0.5 0
13838217 0.5 0
13840297 0.5 0
13842377 0.5 0
13844457 0.5 0
13846537 0.5 0
13848617 0.5 0
13850697 0.5 0
13852777 0.5 0
13854857 0.5 0
13856937 0.5 0
13859017 0.5 0
13861097 0.5 0
13863177 0.5 0
13865257 0.5 0
13867337 0.5 0
13869417 0.5 0
13871497 0.5 0
13873577 0.5 0
13875657 0.5 0
13877737 0.5 0
13879817 0.5 0
13881897 0.5 0
13883977 0.5 0
13886057 0.5 0
13888137 0.5 0
13890217 0.5 0
13892297 0.5 0
13894377 0.5 0
13896457 0.5 0
13898537 0.5 0
13900617 0.5 0
13902697 0.5 0
13904777 0.5 0
13906857 0.5 0
13908937 0.5 0
13911017 0.5 0
13913097 0.5 0
13915177 0.5 0
13917257 0.5 0
13919337 0.5 0
13921417 0.5 0
13923497 0.5 0
13925577 0.5 0
13927657 0.5 0
13929737 0.5 0
13931817 0.5 0
13933897 0.5 0
13935977 0.5 0
13938057 0.5 0
13940137 0.5 0
13942217 0.5 0
13944297 0.5 0
13946377 0.5 0
13948457 0.5 0
13950537 0.5 0
13952617 0.5 0
13954697 0.5 0
13956777 0.5 0
13958857 0.5 0
13960937 0.5 0
13963017 0.5 0
13965097 0.5 0
13967177 0.5 0
13969257 0.5 0
13971337 0.5 0
13973417 0.5 0
13975497 0.5 0
13977577 0.5 0
13979657 0.5 0
13981737 0.5 0
13983817 0.5 0
13985897 0.5 0
13987977 0.5 0
13990057 0.5 0
13992137 0.5 0
13994217 0.5 0
13996297 0.5 0
13998377 0.5 0
14000457 0.5 0
14002537 0.5 0
14004617 0.5 0
14006697 0.5 0
14008777 0.5 0
14010857 0.5 0
14012937 0.5 0
14015017 0.5 0
14017097 0.5 0
14019177 0.5 0
14021257 0.5 0
14023337 0.5 0
14025417 0.5 0
14027497 0.5 0
14029577 0.5 0
14031657 0.5 0
14033737 0.5 0
14035817 0.5 0
14037897 0.5 0
14039977 0.5 0
14042057 0.5 0
14044137 0.5 0
14046217 0.5 0
14048297 0.5 0
14050377 0.5 0
14052457 0.5 0
14054537 0.5 0
14056617 0.5 0
14058697 0.5 0
14060777 0.5 0
14062857 0.5 0
14064937 0.5 0
14067017 0.5 0
14069097 0.5 0
14071177 0.5 0
14073257 0.5 0
14075337 0.5 0
